"FilingID","Initial/Amended","11.H(1)(a)","11.H(1)(b)","11.H(1)(c)","11.H(2)","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiated By","Relief Sought","Other Relief Sought","Filing Date","Filing Date Exact","Filing Date Explanation","Principal Product","Other Product","Court","Employing Firm","Allegations","Status","Appeal Details","Date Served","Date Served Exact","Date Served Explanation","Resolution Type","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions","Sanction Detail","Summary"
1928460,"AMENDED","","","","Y","Affiliates","1687650","","","","","N","PRIVATE PLAINTIFF","Money Damages (Private/Civil Complaint)","","10/19/2010","Y","","Debt - Corporate","INVESTMENT CONTRACT(S) MUTUAL FUND(S)","CIVIL COURT OF BRUSSELS (BELGIUM)","","ALLEGATIONS ARE RELATED TO THE ABSENCE OF DIVERSIFICATION OF THE PORTFOLIO UNDER MANAGEMENT AND THE IMPORTANT AMOUNT OF SUBORDINATED AND PERPETUAL DEBT SECURITIES.","Final","","","Y","","Settled","07/06/2021","Y","CASE CLOSED","","","","","","","","","NONE","NO SANCTIONS","NO SANCTIONS"
1928460,"AMENDED","","","","Y","Affiliates","1687651","","","","","N","PRIVATE PLAINTIFF","Money Damages (Private/Civil Complaint)","","07/28/2011","Y","","Other","PRIVATE EQUITY FUND","COURT OF BRUSSELS (BELGIUM)","","ALLEGATIONS ARE RELATED TO THE QUESTION WHETHER PETERCAM WAS MANAGING THE UNITHOLDERS PROPERLY.","Final","","07/28/2011","N","CASE CLOSED","Settled","11/30/2013","N","CASE CLOSED","","","","","","","","","NONE","NO SANCTIONS","NO SANCTIONS"
1928460,"AMENDED","","","","Y","Affiliates","1687652","","","","","N","PRIVATE PLAINTIFF","Money Damages (Private/Civil Complaint)","","09/28/2012","Y","COURT OF BRUSSELS","Debt - Corporate","INVESTMENT CONTRACT(S) MUTUAL FUND(S)","COURT OF BRUSSELS","","ALLEGATIONS ARE RELATED TO THE QUESTION WHETHER PETERCAM HAS INVESTED IN COMPLIANCE WITH THE INVESTMENT CONTRACT","Final","","09/28/2012","Y","CASE CLOSED","Settled","01/31/2014","Y","","","","","","","","","","NONE","NO SANCTIONS","NO SANCTIONS"
1928460,"AMENDED","","","","Y","Affiliates","1687653","","","","","N","PRIVATE PLAINTIFF","Money Damages (Private/Civil Complaint)","","05/01/2011","Y","","Investment Contract(s)","MUTUAL FUND(S)","COURT OF APPEAL OF BRUSSELS (BELGIUM)","","ALLEGATIONS ARE RELATED TO THE QUESTION WHETHER PETERCAM HAS MADE THE APPROPRIATE INVESTMENTS IN COMPLIANCE WITH THE INVESTMENT CONTRACT","Final","COURT OF APPEAL BRUSSELS (BELGIUM)","12/04/2012","Y","","Judgment Rendered","06/30/2022","Y","","","","","","","","","","CLAIM OF THE PRIVATE PLAINTIFFS (FINANCIAL COMPENSATION) WAS REJECTED IN FIRST INSTANCE. THE PROCEDURE IS NOW IN APPEAL.","FINANCIAL COMPENSATION. SEE ABOVE.","JUDGMENT RENDERED ON JUNE 30, 2022 IN FAVOR OF OUR MOTHER COMPANY: THE COURT DECLARED THE COUNTERPARTY CLAIMS UNFOUNDED. THE PARTIES DECIDED NOT TO APPEAL TO THE SUPREME COURT AND SIGNED THE ACE OF ACQUIESCENCE IN OCTOBER 2022.  CASE CLOSED."
1928460,"AMENDED","","","","Y","Affiliates","1687654","","","","","N","PRIVATE PLAINTIFFS","Money Damages (Private/Civil Complaint)","","09/21/2015","Y","","Other","PRIVATE EQUITY FUND","TRIBUNAL OF BRUSSELS (BELGIUM) AND CRIMINAL INSTRUCTION","","- ALLEGED BREACH TO THE PUBLIC OFFERING LEGISLATION - MISLEADING INFORMATION OF THE MEMORANDUM OF INFORMATION - EQUAL TREATMENT OF THE SHAREHOLDERS","Pending","","09/21/2015","N","PENDING (CRIMINAL CASE CLOSED)","","","","","","","","","","","","","","","ALLEGATION OF MISLEADING INFORMATION"
1928460,"AMENDED","","","","Y","Affiliates","1687655","","","","","N","PRIVATE PLAINTIFF","Money Damages (Private/Civil Complaint)","","04/09/2009","N","FILED IN 2009 BEFORE THE MERGER BETWEEN DEGROOF AND PETERCAM","Mutual Fund(s)","","TRIBUNAL OF BRUSSELS - BELGIUM","","INVESTMENT NOT COMPLIANT TO THE RISK PROFILE OF THE CLIENT","Final","ACTION APPEALED TO THE COURT OF APPEAL OF BRUSSELS   COURT OF APPEAL DECISION OF 09/06/2019.  ACTION OF PLAINTIFF REJECTED. RECOURSE TO THE SUPREME COURT INTRODUCED BY THE DISMISSED PARTY ON 19 NOVEMBER 2020 SUPREME COURT REJECTED RECOUSE OF DISSMISSED PARTY - CASE CLOSED","09/10/2021","Y","","Dismissed","09/10/2021","Y","","","","Y","","","","","","","FINANCIAL COMPENSATION DISSMISSED","REQUEST OF THE PLAINTIFF TO PAY MONETARY DAMAGES - DISMISSED BY JUDGEMENT ON 09/06/2019  RECOURSE TO THE SUPREME COURT REQUESTED BY DISMISSED PARTY ON 19TH NOVEMBER 2020  SUPREME COURT REJECTED RECOUSE OF DISSMISSED PARTY - CASE CLOSED  FINAL DECISION OF THE SUPREME COURT HAS DISSMISSED THE RECOURSE OF THE DISSMISSED PARTY"
1928460,"AMENDED","","","","Y","Affiliates","1687656","","","","","N","PRIVATE PLAINTIFFS","Money Damages (Private/Civil Complaint)","","09/21/2015","Y","","Other","PRIVATE EQUITY FUND","TRIBUNAL OF BRUSSELS (BELGIUM)","","ALLEGED BREACH TO THE PUBLIC OFFERING LEGISLATION - MISLEADING INFORMATION OF THE MEMORANDUM OF INFORMATION - EQUAL TREATMENT OF THE SHAREHOLDERS","Pending","","09/21/2015","Y","PENDING","","","","","","","","","","","","","","","REQUEST FROM THE PLAINTIFFS TO PRODUCE COMPLEMENTARY AND ADDITIONAL INFORMATION"
1928460,"AMENDED","","Y","","Y","Affiliates","1687649","","","","","N","PRIVATE PLAINTIFF","Money Damages (Private/Civil Complaint)","","01/10/2012","Y","","Investment Contract(s)","","CIVIL COURT OF BRUSSELS (BELGIUM)","","ALLEGATIONS ARE RELATED TO THE QUESTION WHETHER OUR FIRM WAS IN COMPLIANCE WITH THE INVESTMENT CONTRACT.","Final","","01/10/2012","N","CASE CLOSED","Settled","06/30/2013","Y","CASE CLOSED","","","","","","","","","NONE","NO SANCTIONS","NO SANCTIONS"
1954965,"AMENDED","Y","","","","Affiliates","1701738","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1959898,"INITIAL","","","","Y","Affiliates","1719284","","","","","N","LAVALE BURNS AND DAVID W. TAYLOR, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED","Restitution","1. AWARDING COMPENSATORY DAMAGES IN FAVOR OF PLAINTIFFS FOR ALL DAMAGES SUSTAINED AS A RESULT OF UP FINTECH HOLDING LIMITED'S WRONGDOING, IN AN AMOUNT TO BE PROVEN AT TRIAL, INCLUDING INTEREST THEREON; 2. AWARDING PLAINTIFFS THEIR REASONABLE COSTS AND EXPENSES INCURRED IN THIS ACTION, INCLUDING COUNSEL FEES AND EXPERT FEES; AND 3. SUCH OTHER AND FURTHER RELIEF AS THE COURT MAY DEEM JUST AND PROPER.","06/20/2023","Y","","No Product","","UNITED STATES DISTRICT COURT SOUTHERN DISTRICT OF NEW YORK, 1:24-CV-01632-JGLC-RFT","","THE MATTER WAS NOT RELATED TO THE REPORTING ADVISORY FIRM, ITS MANAGEMENT, DIRECTORS, EMPLOYEES ETC., AND ITS CLIENTS. ADVISORY AFFILIATE IS A PUBLICLY LISTED COMPANY. ACCORDING TO THE COMPLAINT, PLAINTIFFS ALLEGE THAT UP FINTECH HOLING LIMITED VIOLATED SECTION 10(B) OF THE EXCHANGE ACT, 15 U.S.C. § 78J(B), AND RULE 10B-5 PROMULGATED THEREUNDER BY THE SEC AND VIOLATED SECTION 20(A) OF THE EXCHANGE ACT.","Pending","","04/21/2025","Y","","","","","","","","","","","","","","","","IN THE COURT'S OPINION AND ORDER GRANTING UP FINTECH HOLDING LIMITED'S MOTION TO DISMISS, THE COURT SAYS THE PLAINTIFF FAILS TO ADEQUATELY PLEAD THAT DEFENDANTS MADE MATERIALLY FALSE OR MISLEADING STATEMENTS OR OMISSIONS IN THEIR ANNUAL REPORTS AND THAT THE ALLEGED MISSTATEMENTS AND OMISSIONS IN THE COMPANY'S SOX CERTIFICATIONS ALSO FAIL TO STATE A CLAIM. WE MAINTAIN OUR POSITION THAT THE COMPLAINT LACKS MERIT, AND WE ARE COMMITTED TO VIGOROUSLY DEFENDING OURSELVES."
1975911,"AMENDED","","","","","Affiliates","1711329","","","","","Y","NASD CASE NUMBER CAF030040","Disgorgement","","07/30/2003","Y","","Other","HIGHLY ILLIQUID PRODUCTS.","NASD CASE NUMBER CAF030040","","ALLEGED MCKENZIE CHARGED EXCESSIVE COMMISSIONS AND MARKUPS TOTALING $507K.  IN DETERMINING CHARGES, MCKENZIE FAILED TO TAKE INTO ACCOUNT DETERMINING FAIR AND REASONABLE.","Final","","","","","Consent","07/30/2003","Y","","Y","25000","","","","Y","","Y","SUSPENDED FOR 2 WEEKS FROM ASSOCIATING WITH ANY NASD FIRM, AND ORDERED TO PAY RESTITUTION IN THE AMOUNT OF $78,575.","FINED $25,000, SUSPENDED FOR 2 WEEKS FROM ASSOCIATING WITH ANY NASD FIRM, AND ORDERED TO PAY RESTITUTION IN THE AMOUNT OF $78,575.  ALL CONDITIONS HAVE BEEN MET AND HAVE BEEN PREVIOUSLY PAID.","MCKENZIE ACCEPTED AWC WITHOUT ADMITTING OR DENYING THE ALLEGATIONS.  MCKENZIE HAS SINCE PAID FINE, RESTITUTION AND SERVED SUSPENSION."
1976043,"AMENDED","","","","","Affiliates","1711359","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1976043,"AMENDED","","","","","Affiliates","1711360","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1976043,"AMENDED","","","","","Affiliates","1711361","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
