"FilingID","ReferenceID","Foreign Regulatory Authority"
1949937,5637,"Cayman Islands - Cayman Islands Monetary Authority"
1928953,3169,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1928953,55195,"Guernsey - Guernsey Financial Services Commission"
1928953,55195,"United Kingdom - Financial Conduct Authority"
1941938,194862,"Cayman Islands - Cayman Islands Monetary Authority"
1941938,53827,"Cayman Islands - Cayman Islands Monetary Authority"
1955536,296920,"Cayman Islands - Cayman Islands Monetary Authority"
1964806,436777,"Canada - Northwest Territories, Office of the Registrar of Securities"
1964806,436777,"Canada - Manitoba Securities Commission"
1964806,436777,"Canada - New Brunswick Securities Commission"
1964806,436777,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1964806,436777,"Canada - Alberta Securities Commission"
1964806,436777,"Canada - British Columbia Securities Commission"
1964806,436778,"Canada - Nunavut, Registrar of Securities"
1964806,436778,"Canada - Ontario Securities Commission"
1964806,436778,"Canada - Prince Edward Island, Securities Office"
1964806,436778,"Canada - Quebec, Financial Markets Authority"
1964806,436778,"Canada - Yukon Territories, Registrar of Securities"
1964806,436778,"Canada - Nova Scotia Securities Commission"
1964806,436778,"Canada - Saskatchewan Financial Services Commission"
1964806,436778,"Canada - Northwest Territories, Office of the Registrar of Securities"
1964806,436703,"Canada - Saskatchewan Financial Services Commission"
1964806,436778,"Canada - Manitoba Securities Commission"
1964806,436778,"Canada - New Brunswick Securities Commission"
1964806,436778,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1964806,436703,"Canada - Northwest Territories, Office of the Registrar of Securities"
1964806,436703,"Canada - Manitoba Securities Commission"
1964806,436703,"Canada - New Brunswick Securities Commission"
1964806,436703,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1964806,436703,"Canada - Alberta Securities Commission"
1964806,436703,"Canada - British Columbia Securities Commission"
1964806,436704,"Canada - Nova Scotia Securities Commission"
1964806,436713,"Canada - Saskatchewan Financial Services Commission"
1964806,436713,"Canada - Northwest Territories, Office of the Registrar of Securities"
1964806,436713,"Canada - Manitoba Securities Commission"
1943137,286080,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,214374,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,12849,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,12898,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,233930,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,286041,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,253103,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,320648,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,233934,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,233939,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,320653,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,197840,"Cayman Islands - Cayman Islands Monetary Authority"
1943137,197783,"Cayman Islands - Cayman Islands Monetary Authority"
1952251,4893,"Cayman Islands - Cayman Islands Monetary Authority"
1948930,168157,"Cayman Islands - Cayman Islands Monetary Authority"
1946792,372916,"Cayman Islands - Cayman Islands Monetary Authority"
1931183,444823,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1931183,288297,"Cayman Islands - Cayman Islands Monetary Authority"
1931183,255858,"Cayman Islands - Cayman Islands Monetary Authority"
1931183,67786,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1931183,440396,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1963029,248944,"Cayman Islands - Cayman Islands Monetary Authority"
1963029,236392,"Cayman Islands - Cayman Islands Monetary Authority"
1950130,422051,"Cayman Islands - Cayman Islands Monetary Authority"
1943200,232996,"Cayman Islands - Cayman Islands Monetary Authority"
1946504,167794,"Cayman Islands - Cayman Islands Monetary Authority"
1946504,249525,"Cayman Islands - Cayman Islands Monetary Authority"
1964806,436681,"Canada - Nunavut, Registrar of Securities"
1964806,436681,"Canada - Ontario Securities Commission"
1964806,436681,"Canada - Prince Edward Island, Securities Office"
1964806,436681,"Canada - Quebec, Financial Markets Authority"
1964806,436681,"Canada - Yukon Territories, Registrar of Securities"
1964806,436681,"Canada - Nova Scotia Securities Commission"
1964806,436681,"Canada - Saskatchewan Financial Services Commission"
1964806,436681,"Canada - Northwest Territories, Office of the Registrar of Securities"
1964806,436681,"Canada - Manitoba Securities Commission"
1964806,436681,"Canada - New Brunswick Securities Commission"
1964806,436681,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1964806,436681,"Canada - Alberta Securities Commission"
1964806,436681,"Canada - British Columbia Securities Commission"
1964806,436686,"Canada - Nunavut, Registrar of Securities"
1964806,436686,"Canada - Ontario Securities Commission"
1964806,436686,"Canada - Prince Edward Island, Securities Office"
1964806,436686,"Canada - Quebec, Financial Markets Authority"
1964806,436686,"Canada - Yukon Territories, Registrar of Securities"
1964806,436686,"Canada - Nova Scotia Securities Commission"
1964806,436686,"Canada - Saskatchewan Financial Services Commission"
1964806,436686,"Canada - Northwest Territories, Office of the Registrar of Securities"
1964806,436686,"Canada - Manitoba Securities Commission"
1964806,436739,"Canada - Prince Edward Island, Securities Office"
1964806,436739,"Canada - Quebec, Financial Markets Authority"
1964806,436739,"Canada - Yukon Territories, Registrar of Securities"
1964806,436739,"Canada - Nova Scotia Securities Commission"
1964806,436739,"Canada - Saskatchewan Financial Services Commission"
1964806,436739,"Canada - Northwest Territories, Office of the Registrar of Securities"
1964806,436739,"Canada - Manitoba Securities Commission"
1964806,436739,"Canada - New Brunswick Securities Commission"
1964806,436740,"Canada - Ontario Securities Commission"
1964806,436766,"Canada - New Brunswick Securities Commission"
1964806,436766,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1964806,436766,"Canada - Alberta Securities Commission"
1964806,436766,"Canada - British Columbia Securities Commission"
1964806,436767,"Canada - Nunavut, Registrar of Securities"
1964806,436767,"Canada - Ontario Securities Commission"
1964806,436767,"Canada - Prince Edward Island, Securities Office"
1964806,436767,"Canada - Quebec, Financial Markets Authority"
1964806,436767,"Canada - Yukon Territories, Registrar of Securities"
1964806,436767,"Canada - Nova Scotia Securities Commission"
1964806,436767,"Canada - Saskatchewan Financial Services Commission"
1964806,436767,"Canada - Northwest Territories, Office of the Registrar of Securities"
1964806,436767,"Canada - Manitoba Securities Commission"
1964806,436767,"Canada - New Brunswick Securities Commission"
1964806,436767,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1964806,436767,"Canada - Alberta Securities Commission"
1964806,436767,"Canada - British Columbia Securities Commission"
1964806,436768,"Canada - Nunavut, Registrar of Securities"
1964806,436768,"Canada - Ontario Securities Commission"
1964806,436768,"Canada - Prince Edward Island, Securities Office"
1964806,436768,"Canada - Quebec, Financial Markets Authority"
1964806,436768,"Canada - Yukon Territories, Registrar of Securities"
1964806,436768,"Canada - Nova Scotia Securities Commission"
1964806,436768,"Canada - Saskatchewan Financial Services Commission"
1964806,436768,"Canada - Northwest Territories, Office of the Registrar of Securities"
1964806,436768,"Canada - Manitoba Securities Commission"
1964806,436768,"Canada - New Brunswick Securities Commission"
1964806,436768,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1964806,436768,"Canada - Alberta Securities Commission"
1964806,436768,"Canada - British Columbia Securities Commission"
1964806,436769,"Canada - Nunavut, Registrar of Securities"
1964806,436769,"Canada - Ontario Securities Commission"
1964806,436769,"Canada - Prince Edward Island, Securities Office"
1964806,436769,"Canada - Quebec, Financial Markets Authority"
1964806,436769,"Canada - Yukon Territories, Registrar of Securities"
1964806,436769,"Canada - Nova Scotia Securities Commission"
1964806,436769,"Canada - Saskatchewan Financial Services Commission"
