"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
1923731,"IRON MOUNTAIN","17 HYDRO PLANT RD","","MILTON","NH","United States","03851","N","800-934-3453","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS THAT ARE MORE THAN TWO YEARS OLD AND NO LONGER REQUIRED TO BE MAINTAINED ON-SITE UNDER SECTION 204 OF THE ADVISERS ACT."
1923731,"IRON MOUNTAIN","1515 WASHINGTON STREET","","BRAINTREE","MA","United States","02184","N","800-899-4766","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS THAT ARE MORE THAN TWO YEARS OLD AND NO LONGER REQUIRED TO BE MAINTAINED ON-SITE UNDER SECTION 204 OF THE ADVISERS ACT."
1923731,"IRON MOUNTAIN","175 BEARFOOT ROAD","","NORTHBOROUGH","MA","United States","01532","N","800-934-3453","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS THAT ARE MORE THAN TWO YEARS OLD AND NO LONGER REQUIRED TO BE MAINTAINED ON-SITE UNDER SECTION 204 OF THE ADVISERS ACT."
1923731,"SS&C TECHNOLOGIES INC.","80 LAMBERTON ROAD","","WINDSOR","CT","United States","06095","N","800-234-0556","","A third-party unaffiliated record keeper","INVESTOR ONBOARDING RECORDS FOR INVESTORS IN CERTAIN FUNDS."
1923731,"IRON MOUNTAIN","148 COOK ST.","","BILLERICA","MA","United States","01821","N","800-934-3453","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS THAT ARE MORE THAN TWO YEARS OLD AND NO LONGER REQUIRED TO BE MAINTAINED ON-SITE UNDER SECTION 204 OF THE ADVISERS ACT."
1923731,"IRON MOUNTAIN","ONE OLD FORGE HILL RD","","FRANKLIN","MA","United States","02038","N","800-934-3453","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS THAT ARE MORE THAN TWO YEARS OLD AND NO LONGER REQUIRED TO BE MAINTAINED ON-SITE UNDER SECTION 204 OF THE ADVISERS ACT."
1923731,"IRON MOUNTAIN","21 TERRY AVENUE","","BURLINGTON","MA","United States","01803","N","888-365-4766","","A third-party unaffiliated record keeper","CERTAIN TAPE BACKUPS THAT ARE MORE THAN TWO YEARS OLD AND NO LONGER REQUIRED TO BE MAINTAINED ON-SITE. THESE TAPE BACKUPS CAN GENERALLY BE RETRIEVED ELECTRONICALLY FROM OUR OFFICE."
1923731,"THE BANK OF NEW YORK MELLON","240 GREENWICH STREET","","NEW YORK","NY","United States","10286","N","212-495-1784","","A third-party unaffiliated record keeper","INVESTOR ONBOARDING AND FUND ACCOUNTING RECORDS FOR INVESTORS IN CERTAIN FUNDS."
1923731,"THE BANK OF NEW YORK MELLON  SA/NV, LUXEMBOURG BRANCH","2-4 RUE EUGÈNE RUPPERT","","LUXEMBOURG","","Luxembourg","L2453","N","+352 24 52 41","","A third-party unaffiliated record keeper","INVESTOR ONBOARDING AND FUND ACCOUNTING RECORDS FOR INVESTORS IN CERTAIN FUNDS."
1923731,"IRON MOUNTAIN","96 HIGH STREET","","NORTH BILLERICA","MA","United States","01862","N","800-934-3453","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS THAT ARE MORE THAN TWO YEARS OLD AND NO LONGER REQUIRED TO BE MAINTAINED ON-SITE UNDER SECTION 204 OF THE ADVISERS ACT ARE STORED HERE."
1923731,"MARKLEY GROUP","ONE SUMMER STREET","","BOSTON","MA","United States","02210","N","617-451-6464","","A third-party unaffiliated record keeper","COLOCATION FACILITY.  THESE RECORDS CAN GENERALLY BE RETRIEVED ELECTRONICALLY FROM OUR OFFICE."
1925262,"PARK AVENUE SECURITIES LLC","6255 STERNER'S WAY","","BETHLEHEM","PA","United States","18017","N","888-600-4667","","One of your branch offices or affiliates","GUARDIAN ADVISORY SERVICES, LLC/PARK AVENUE SECURITIES LLC/THE GUARDIAN LIFE INSURANCE COMPANY'S (""GLIC"") AGENCY, CONTRACTING & LICENSING DEPT. REGISTERS INVESTMENT ADVISORY REPRESENTATIVES AND MAINTAINS RECORDS RELATING THERETO. GLIC IS THE PARENT COMPANY OF PARK AVENUE SECURITIES LLC AND INDIRECT OWNER OF GUARDIAN ADVISORY SERVICES, LLC. GREGORY BLAZINSKI, DIRECTOR, AGENT CONTRACTING & LICENSING, SUPERVISES THE ABOVE BOOKS AND RECORDS."
1922995,"PINNACLE WEALTH ADVISORS, INC.","5999 CENTRAL AVENUE","SUITE 301","ST. PETERSBURG","FL","United States","33710","N","503-654-5100","","One of your branch offices or affiliates","CLIENT SUITABILITY INFORMATION, CONTACT INFORMATION, ACCOUNT STATEMENTS, AND OTHER CLIENT RELATED RECORDS."
1922995,"SECURITY FIRST ADVISORS, INC.","12703 SW 67TH AVENUE","","PORTLAND","OR","United States","97223","N","503-274-4224","","One of your branch offices or affiliates","SUITABILITY RECORDS, CLIENT FILES, AND ACCOUNT STATEMENTS"
1925331,"INSTITUTIONAL SHAREHOLDER SERVICES INC.","702 KING FARM BOULEVARD","SUITE 400","ROCKVILLE","MD","United States","20850","N","301-556-0500","301-556-0491","A third-party unaffiliated record keeper","PROXY VOTING RECORDS AND CLASS ACTION FILINGS."
1925331,"FIS GLOBAL","3 VAN DE GRAAFF DRIVE","","BURLINGTON","MA","United States","01803","N","781-743-1114","781-238-0902","A third-party unaffiliated record keeper","CODE OF ETHICS TRANSACTIONAL AND HOLDINGS DATA."
1925331,"IHS MARKIT","5430 LBJ FREEWAY","SUITE 800","DALLAS","TX","United States","75240","N","972-581-6549","","A third-party unaffiliated record keeper","TRANSACTIONAL DATA, SECURITY MASTER  DATA AND REFERENTIAL MASTER DATA FOR  CERTAIN INVESTMENTS."
1925331,"MICROSOFT CORPORATION - ARCHIVING IN OFFICE 365","ONE MICROSOFT WAY","","REDMOND","WA","United States","98052","N","425-882-8080","425-936-7329","A third-party unaffiliated record keeper","CLOUD-BASED ARCHIVING SOLUTION TO RETAIN CERTAIN ELECTRONIC RECORDS."
