"FilingID","ReferenceID","SubreferenceID","Name of General Partner, etc."
1942395,312000,141524,"SANCTA CAPITAL GP LTD"
1939277,431991,149436,"LORD FARMER, R. ARLISS FRANCIS, PRISCILLA MURRAY-BROWN"
1939277,431991,149437,"RED KITE INVESTMENT MANAGEMENT LIMITED"
1949837,171644,116804,"ROMULUS CAPITAL PARTNERS II LLC"
1949837,56323,11144,"ROMULUS CAPITAL PARTNERS II, LLC"
1939763,231564,130771,"KEVIN LO"
1939763,231564,130771,"BENJAMIN LO"
1939763,231564,130757,"PAVISE CAPITAL INVESTORS LLC"
1951394,309823,145251,"CASTALIAN PARTNERS, LLC"
1945017,19477,3829,"CITIC CAPITAL CHINA RETAIL PROPERTIES GP LIMITED"
1945150,286453,138081,"MARTIN STEIN"
1952608,244337,132587,"KIMBERLEY MELEN"
1952608,244337,132587,"NISHCHAY GOEL"
1952608,244337,132587,"BENOIT SANSOUCY"
1952608,244337,132586,"NISHCHAY GOEL"
1952608,244337,132586,"KIMBERLY MELEN"
1952608,244337,132586,"BENOIT SANSOUCY"
1944482,266374,135300,"KIRAN KUMAR COWALOOSUR"
1944482,266374,135300,"VIANE KOETSIER"
1943524,227702,129938,"HILL FORT CAPITAL PARTNERS LTD"
1943524,227702,129937,"JAMES MICHAEL SHERIDAN"
1943524,227702,129937,"TEJ GUJADHUR"
1943524,227702,129937,"AKSHAR MAHERALLY"
1961114,419490,146797,"HUNTERBROOK FUND GP LLC"
1961114,419490,146796,"HUNTERBROOK FUND GP LLC"
1967879,177313,117848,"KREOS CAPITAL GROUP V (FEEDER) LIMITED"
1967689,277291,136581,"NSSK III FEEDER GP, L.P."
1959063,470736,151209,"CHARLES WOOLNOUGH"
1959063,470736,151209,"BRAD COWDROY"
1959063,470736,151209,"ADRIAN MCCRACKEN"
1959063,470807,151210,"GARY GLADSTEIN"
1959063,470807,151210,"CAROL REYNOLDS"
1959063,470807,151210,"ROBERT STRICKER"
1959063,470807,151210,"DENNIS HUNTER"
1959063,470807,151211,"CAROL REYNOLDS"
1959063,470807,151211,"GARY GLADSTEIN"
1959063,470807,151211,"DENNIS HUNTER"
1959063,470807,151211,"ROBERT STRICKER"
1959063,248469,143780,"GEORGE BASHFORTH"
1959063,248469,143780,"LARS KRISTOFFERSEN"
1959063,248469,143780,"WADE KENNY"
1959063,248471,133433,"MONINA MONETTE WINDSOR"
1959063,248471,133433,"BRIAN BURKHOLDER"
1959063,307666,139975,"TIMOTHY SWEETING"
1959063,307666,139975,"RALPH WOODFORD"
1959063,307666,139975,"CHARLES WOOLNOUGH"
1959063,248471,133433,"VICTORIA PARRY"
1959063,248469,133429,"GEORGE BASHFORTH"
1959063,248469,133429,"LARS KRISTOFFERSEN"
1959063,248469,133429,"WADE KENNY"
1959063,248472,133434,"MONINA MONETTE WNDSOR"
1959063,248472,133434,"VICTORIA PARRY"
1963914,315200,142140,"RADAR FUND PARTNERS LTD."
1963914,315200,142139,"MARIO CUNHA CAMPOS"
1963914,315200,142139,"PEDRO BATISTA DE LIMA FILHO"
1963914,315200,142139,"LEONARDO TAVARES PEREIRA"
1955426,18929,10250,"AUGUST CAPITAL MANAGEMENT IV, LLC"
1968156,203386,123872,"ROOKSANA SHAHABALLY"
1968156,203386,123872,"JAGESHWAR JUGGERNAUTH"
1968156,203386,123901,"NEW HORIZON MANAGERS LIMITED"
1945132,181337,118544,"ERIC DAVIS"
1945132,181337,118544,"ELIEZER BRENDER"
1945132,181336,118541,"INCOME PARTNERS LP"
1945132,181336,118542,"ELIEZER BRENDER"
1945132,181337,118543,"RETURN PARTNERS LP"
1945132,181336,118542,"SIMCHA MANN"
1945132,181336,118542,"ERIC DAVIS"
1945132,181337,118544,"SIMCHA MANN"
1951638,166598,115643,"ANCHOR EQUITY PARTNERS II GP (CAYMAN), LTD."
1951649,204302,124050,"ANCHOR EQUITY PARTNERS III GP (CAYMAN), LTD."
1941198,365141,144382,"LIGHTSHIFT CAPITAL MANAGEMENT LIMITED"
1944658,379111,146112,"HAYFIN CAPITAL MANAGEMENT LLC"
1944658,379111,150632,"HAYFIN TACTICAL SOLUTIONS GP LIMITED"
1944658,379111,150632,"HAYFIN MANAGEMENT LIMITED"
1944658,379111,150632,"HAYFIN CAPITAL MANAGEMENT LLC"
1944658,210945,127633,"HAYFIN CAPITAL MANAGEMENT LLP"
1944658,210929,125572,"HAYFIN DLF II GP LIMITED"
1944658,210945,125579,"HAYFIN SOF II GP LIMITED"
1944658,210945,127633,"HAYFIN SOF II GP LIMITED"
1944658,210929,125572,"HAYFIN MANAGEMENT LIMITED"
1944658,210929,125572,"HAYFIN CAPITAL MANAGEMENT LLP"
1944658,210945,125579,"HAYFIN CAPITAL MANAGEMENT LLP"
1944658,210945,127633,"HAYFIN MANAGEMENT LIMITED"
1944658,210945,125579,"HAYFIN MANAGEMENT LIMITED"
1944658,379111,146112,"HAYFIN TACTICAL SOLUTIONS GP LIMITED"
1944658,379111,146112,"HAYFIN MANAGEMENT LIMITED"
1944658,338097,150629,"HAYFIN MARITIME (FEEDER) GP LIMITED"
1944658,338097,150629,"HAYFIN MANAGEMENT LIMITED"
1944658,338097,150629,"HAYFIN CAPITAL MANAGEMENT LLP"
1953818,7941,2183,"DENNIS HUNTER - DIRECTOR"
1953818,7941,56367,"THE MIDWAY GROUP, LLC"
1953818,7941,2183,"KARLA BODEN - DIRECTOR"
1944786,231620,131280,"VIANE KOETSIER"
1944786,231620,131280,"KIRAN KUMAR COWALOOSUR"
1941595,419915,146847,"DIRECTORS: SEAN BARRETT, GREGORY KERANS HEIDT, NICHOLAS JAMES BRIDGES"
1953597,309002,145432,"A & J TRADING V, LLC, GENERAL PARTNER"
1953597,373072,145426,"A & J TRADING V, LLC, GENERAL PARTNER"
1953597,373072,145427,"AUSTIN BARNARD, DIRECTOR"
1953597,373072,145427,"JEFFREY SEKINGER, DIRECTOR"
1957112,231693,130798,"RICARDO ANDRES LUCAS, CHRISTOPHER DEL GATTO, RICHARD TRAVIA"
1957112,231693,130799,"DELGATTO CAPITAL GROUP LLC"
1951942,32904,6045,"SWISS SELECT ADVISORS, LLC"
1951942,32904,6044,"MARVIN V. BOLT (DIRECTOR)"
1951942,32904,6044,"SWISS SELECT ADVISORS, LLC"
1938393,315263,142148,"JAY LEEK"
1938393,315263,142148,"ALEXANDER WEISS"
1941138,438069,150502,"ALAMUT GENERAL PARTNER LTD"
1944520,229979,130489,"ARGO CAPITAL MANAGEMENT LIMITED"
1944520,229979,134081,"ARGO CAPITAL MANAGEMENT LIMITED"
1949278,43642,7916,"AYM CAPITAL, LLC"
1934906,40133,7337,"PARALLEL GENERAL PARTNER LIMITED"
1934906,66278,13561,"PARALLEL GENERAL PARTNER LIMITED"
1960519,206927,124629,"AHREN INNOVATION CAPITAL (GP) LLP"
1960912,213547,125911,"PETER HEAPS"
1960912,213547,125911,"YOLANDA BANKS-MCCOY"
1960912,213547,125910,"EDL CAPITAL (GP) LTD"
1964766,287494,138033,"MADRONA VII GENERAL PARTNER, LLC"
1964766,287497,138036,"MADRONA VII GENERAL PARTNER, LLC"
1964766,256708,134602,"MADRONA ACCELERATION II GENERAL PARTNER, LLC"
1964766,256712,134603,"MADRONA ACCELERATION II GENERAL PARTNER, LLC"
1964766,217254,126582,"MADRONA VII GENERAL PARTNER, LLC"
1964766,15355,3298,"MADRONA IV GENERAL PARTNER, LLC"
1964766,15352,3296,"MADRONA IV GENERAL PARTNER, LLC"
1964766,52456,10155,"MADRONA V GENERAL PARTNER, LLC"
1964766,174392,117317,"MADRONA VI GENERAL PARTNER, LLC"
1964766,174400,117319,"MADRONA VI GENERAL PARTNER, LLC"
1964766,15307,3279,"MADRONA III GENERAL PARTNER, LLC"
1964766,52461,10157,"MADRONA V GENERAL PARTNER, LLC"
1964766,15311,3293,"MADRONA III GENERAL PARTNER, LLC"
1964766,217285,126595,"MADRONA VII GENERAL PARTNER, LLC"
1964766,236001,131543,"MADRONA ACCELERATION GENERAL PARTNER, LLC"
1964766,236197,131573,"MADRONA ACCELERATION GENERAL PARTNER, LLC"
1964766,256704,134601,"MADRONA VIII GENERAL PARTNER, LLC"
1964766,256693,134599,"MADRONA VIII GENERAL PARTNER, LLC"
1964766,336665,142943,"MADRONA ACCELERATION III GENERAL PARTNER, LLC"
1964766,336665,142944,"MADRONA ACCELERATION III GENERAL PARTNER, LLC"
1964766,336677,142946,"MADRONA ACCELERATION III GENERAL PARTNER, LLC"
1964766,336707,142951,"MADRONA IX GENERAL PARTNER, LLC"
1964766,336711,142952,"MADRONA IX GENERAL PARTNER, LLC"
1964766,336707,142950,"MADRONA IX GENERAL PARTNER, LLC"
1964766,478066,151580,"MADRONA X GENERAL PARTNER, LLC"
1964766,478088,151582,"MADRONA ACCELERATION IV GENERAL PARTNER, LLC"
1964766,478097,151584,"MADRONA ACCELERATION IV GENERAL PARTNER, LLC"
1964766,478070,151581,"MADRONA X GENERAL PARTNER, LLC"
1964766,478088,151583,"MADRONA ACCELERATION IV GENERAL PARTNER, LLC"
1964766,478066,151579,"MADRONA X GENERAL PARTNER, LLC"
1955193,37784,7590,"RICHARD CRAWSHAW"
1955193,37784,7590,"CLIVE HARRIS"
1955193,37784,7591,"APOENA INVESTMENTS LTD"
1962086,194280,122347,"ZAMA CAPITAL PARTNERS LLC"
1962086,292849,139198,"ZAMA CAPITAL PARTNERS LLC"
1962086,292852,139197,"ZAMA CAPITAL PARTNERS LLC"
1921073,61893,12571,"GARY LINFORD"
1921073,61893,12571,"JASON BROWN"
1921073,61893,12571,"GRANT JACKSON"
1921073,61893,12572,"GARY LINFORD"
1921073,61893,12572,"GRANT JACKSON"
1921073,61893,12572,"JASON BROWN"
1949762,312108,141550,"FRANCHISE GP LIMITED - GENERAL PARTNER"
1949762,312108,141550,"FRANCHISE CAPITAL MANAGEMENT LIMITED - MANAGER"
1921080,268113,135777,"WARREN KEENS"
1921080,268113,135776,"WARREN KEENS"
1921080,268113,135776,"CHANYAN ZHOU"
1921080,268113,135777,"CHANYAN ZHOU"
1921080,268113,135777,"GARRY BISCHOFF"
1921080,268113,135776,"GARRY BISCHOFF"
1949714,370039,152149,"REGAL FUNDS MANAGEMENT ASIA PTE LTD"
1949714,370039,152148,"REGAL FUNDS MANAGEMENT ASIA PTE LTD"
1968117,193990,122280,"TRACIE AHERN - DIRECTOR"
