"FilingID","ReferenceID","SubreferenceID","Foreign Regulatory Authority"
1995193,253206,134163,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,197567,123000,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,215678,126632,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,197568,123001,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,218745,126807,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,215678,134208,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,215678,134210,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,215678,134211,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,478021,151572,"Japan - Financial Services Agency"
1995193,215695,126329,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,218745,126806,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,20008,6360,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,20015,3903,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,20015,3904,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,215678,126630,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,215695,126328,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,17512,3435,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,200351,123364,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,215695,126329,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,215690,126326,"Ireland -  Central Bank of Ireland"
1995193,215688,126325,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,218758,126811,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995193,200356,126801,"United Kingdom - Financial Conduct Authority"
1995193,478021,151572,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,478042,151573,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,478042,151573,"Japan - Financial Services Agency"
1995193,478042,151573,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,20745,4028,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,72243,117402,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,197592,123003,"Ireland -  Central Bank of Ireland"
1995193,187391,120387,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,34586,6418,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,215687,126322,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995193,215690,126326,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995193,218758,126811,"Ireland -  Central Bank of Ireland"
1995193,215687,126322,"Ireland -  Central Bank of Ireland"
1995193,200351,126553,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,197587,123002,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,20008,3905,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,235479,131412,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,301718,139536,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,300380,139463,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,301574,139528,"Ireland -  Central Bank of Ireland"
1995193,301574,139528,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995193,301268,139503,"Ireland -  Central Bank of Ireland"
1995193,300380,139463,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,300373,139461,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,301268,139503,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1995193,235600,140993,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,197587,140995,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,346269,143115,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,20351,3963,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,337396,143008,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,337396,143008,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,337496,143013,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,378569,146029,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,378569,146029,"Japan - Financial Services Agency"
1995193,378692,146047,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,378700,146050,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,378700,146050,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,378669,146043,"Japan - Financial Services Agency"
1995193,378598,146037,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,378598,146037,"Japan - Financial Services Agency"
1995193,378669,146043,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,478021,151925,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,477471,151494,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,477951,151548,"Japan - Financial Services Agency"
1995193,477929,151543,"Japan - Financial Services Agency"
1995193,477929,151543,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,477827,151536,"Japan - Financial Services Agency"
1995193,477827,151536,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,478010,151571,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,477951,151548,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,477951,151548,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,478004,151569,"Cayman Islands - Cayman Islands Monetary Authority"
1995193,478010,151571,"Japan - Financial Services Agency"
1995193,478010,151571,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1995193,478021,151572,"Cayman Islands - Cayman Islands Monetary Authority"
1993177,302048,139608,"Cayman Islands - Cayman Islands Monetary Authority"
1995706,221019,127064,"Cayman Islands - Cayman Islands Monetary Authority"
1995706,191534,121100,"Cayman Islands - Cayman Islands Monetary Authority"
1995706,292324,139715,"Cayman Islands - Cayman Islands Monetary Authority"
1995706,477941,151544,"Cayman Islands - Cayman Islands Monetary Authority"
1998758,5853,1755,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1997247,420642,147060,"Cayman Islands - Cayman Islands Monetary Authority"
1997796,191279,121061,"Cayman Islands - Cayman Islands Monetary Authority"
1997796,191279,121061,"India - Securities and Exchange Board of India"
1997796,11239,2629,"India - Securities and Exchange Board of India"
1997796,11239,2629,"Other - CAYMAN ISLANDS / CAYMAN ISLANDS MONETARY AUTHORITY"
1997210,228412,130053,"Cayman Islands - Cayman Islands Monetary Authority"
1999614,49429,9119,"Cayman Islands - Cayman Islands Monetary Authority"
1993877,183769,123733,"Cayman Islands - Cayman Islands Monetary Authority"
1993877,328031,142864,"Cayman Islands - Cayman Islands Monetary Authority"
1993877,252033,133988,"Cayman Islands - Cayman Islands Monetary Authority"
1993877,190771,120966,"Cayman Islands - Cayman Islands Monetary Authority"
1993877,247391,133287,"Cayman Islands - Cayman Islands Monetary Authority"
1998187,418729,146755,"Cayman Islands - Cayman Islands Monetary Authority"
1998187,483062,152259,"Cayman Islands - Cayman Islands Monetary Authority"
1998187,483610,152267,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1998187,264555,135086,"Sweden - Swedish Financial Supervisory Authority"
1998187,221810,127330,"Other - FINANCIAL SUPERVISORY SERVICE (SOUTH KOREA)"
1998187,221810,127328,"Other - FINANCIAL SUPERVISORY SERVICE (SOUTH KOREA)"
1998187,221365,127100,"Other - FINANCIAL SUPERVISORY SERVICE (SOUTH KOREA)"
1998187,221810,127329,"Other - FINANCIAL SUPERVISORY SERVICE (SOUTH KOREA)"
1998187,238489,131862,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1998187,264555,135086,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1998187,337034,143804,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1998187,337034,143804,"Switzerland - Swiss Financial Market Supervisory Authority"
1988684,43416,118037,"Cayman Islands - Cayman Islands Monetary Authority"
1988684,40506,121140,"Cayman Islands - Cayman Islands Monetary Authority"
1996144,65010,13274,"Cayman Islands - Cayman Islands Monetary Authority"
1993509,228304,130043,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,488778,153442,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,488777,153441,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,422154,147154,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,422141,147153,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,422189,147156,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,199551,129988,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,15592,49402,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,68789,49406,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,228013,129999,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,19581,3849,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,68793,49390,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,227924,129989,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,269421,141409,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,311067,141366,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,364935,144365,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,310568,141210,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,422137,147152,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,422190,147157,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999331,422163,153440,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,488419,153344,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,422161,153438,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,422162,153439,"Cayman Islands - Cayman Islands Monetary Authority"
1999331,422140,153437,"Cayman Islands - Cayman Islands Monetary Authority"
1995122,277542,148048,"Cayman Islands - Cayman Islands Monetary Authority"
1995122,479880,152005,"Cayman Islands - Cayman Islands Monetary Authority"
1995122,480286,152004,"Cayman Islands - Cayman Islands Monetary Authority"
1995122,480326,152006,"Cayman Islands - Cayman Islands Monetary Authority"
1995122,212248,125813,"Cayman Islands - Cayman Islands Monetary Authority"
1995122,8200,2857,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1995122,61902,49417,"Cayman Islands - Cayman Islands Monetary Authority"
1995122,219476,127249,"Cayman Islands - Cayman Islands Monetary Authority"
1995122,264054,135079,"Cayman Islands - Cayman Islands Monetary Authority"
1995122,297405,140100,"Cayman Islands - Cayman Islands Monetary Authority"
1995122,378307,148049,"Cayman Islands - Cayman Islands Monetary Authority"
1994912,435146,150173,"Cayman Islands - Cayman Islands Monetary Authority"
1995252,188150,120556,"Other - NONE"
1995252,188150,120555,"Other - THE UNIT TRUST IS REGISTERED WITH CAYMAN ISLANDS MONETARY AUTHORITY (CIMA) BUT THE SUB-TRUST IS NOT SEPARATELY REGISTERED."
1989528,210321,125484,"Cayman Islands - Cayman Islands Monetary Authority"
1989528,64894,13222,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1989528,64898,13224,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1989528,64899,13226,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1989528,64894,133786,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1998195,420439,150477,"Cayman Islands - Cayman Islands Monetary Authority"
1998830,282292,148089,"Cayman Islands - Cayman Islands Monetary Authority"
1998893,247116,133194,"Cayman Islands - Cayman Islands Monetary Authority"
1995427,228362,130051,"Cayman Islands - Cayman Islands Monetary Authority"
1995427,216037,126378,"Cayman Islands - Cayman Islands Monetary Authority"
1995427,216007,126373,"Cayman Islands - Cayman Islands Monetary Authority"
1995621,184496,145816,"Cayman Islands - Cayman Islands Monetary Authority"
1995622,184495,145876,"Cayman Islands - Cayman Islands Monetary Authority"
1995914,438158,150509,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1997596,488145,153312,"Cayman Islands - Cayman Islands Monetary Authority"
1997596,488145,153313,"Cayman Islands - Cayman Islands Monetary Authority"
1986161,61259,115880,"Cayman Islands - Cayman Islands Monetary Authority"
2000446,167044,115785,"Cayman Islands - Cayman Islands Monetary Authority"
2000446,167044,115785,"United Kingdom - Financial Conduct Authority"
1980701,309673,141098,"Cayman Islands - Cayman Islands Monetary Authority"
1996350,310149,141166,"Cayman Islands - Cayman Islands Monetary Authority"
1996350,488478,153359,"Cayman Islands - Cayman Islands Monetary Authority"
1993539,365687,144453,"Cayman Islands - Cayman Islands Monetary Authority"
1999107,371664,153387,"Cayman Islands - Cayman Islands Monetary Authority"
1999107,488325,153388,"Cayman Islands - Cayman Islands Monetary Authority"
1999107,246999,145247,"Cayman Islands - Cayman Islands Monetary Authority"
1998837,215898,126700,"Other - SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1998837,259407,134888,"Switzerland - Swiss Financial Market Supervisory Authority"
1998837,358221,143515,"Singapore - Monetary Authority of Singapore"
1998837,297945,139420,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1998837,358221,143515,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1998837,216195,126817,"Switzerland - Swiss Financial Market Supervisory Authority"
1998837,297730,139406,"Singapore - Monetary Authority of Singapore"
1998837,297730,139406,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1998837,174653,117375,"Switzerland - Swiss Financial Market Supervisory Authority"
1998837,174631,117371,"Switzerland - Swiss Financial Market Supervisory Authority"
1998837,236273,131585,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1998837,216200,126419,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1998837,215898,126700,"Singapore - Monetary Authority of Singapore"
1998837,216195,126817,"United Kingdom - Financial Conduct Authority"
1998837,216195,126817,"Sweden - Swedish Financial Supervisory Authority"
1998837,216195,126817,"Netherlands - The Netherlands Authority for the Financial Markets"
1998837,216195,126817,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1998837,216195,126817,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1998837,215898,126700,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1998837,174653,117375,"Sweden - Swedish Financial Supervisory Authority"
1998837,185836,120155,"United Kingdom - Financial Conduct Authority"
1998837,174653,117375,"United Kingdom - Financial Conduct Authority"
1998837,174631,117371,"United Kingdom - Financial Conduct Authority"
1998837,174631,117371,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1998837,174653,117375,"Finland - Financial Supervision Authority"
1998837,174653,117375,"Netherlands - The Netherlands Authority for the Financial Markets"
1998837,174653,117375,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1998837,185836,120155,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1998837,259407,134888,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1998837,296672,139338,"Switzerland - Swiss Financial Market Supervisory Authority"
1998837,174644,117374,"Switzerland - Swiss Financial Market Supervisory Authority"
1998837,297945,139420,"Singapore - Monetary Authority of Singapore"
1998837,296672,139338,"United Kingdom - Financial Conduct Authority"
1998837,216200,126419,"Switzerland - Swiss Financial Market Supervisory Authority"
1998837,296672,139338,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1998837,296672,139338,"Jersey - Jersey Financial Services Commission"
1998837,185836,120155,"Switzerland - Swiss Financial Market Supervisory Authority"
1998837,379895,146231,"Singapore - Monetary Authority of Singapore"
1998837,379895,146231,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1998837,358252,143519,"United Kingdom - Financial Conduct Authority"
1998837,297730,139406,"Other - SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1998837,358252,143519,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1998837,358252,143519,"Switzerland - Swiss Financial Market Supervisory Authority"
1996643,373512,145532,"Cayman Islands - Cayman Islands Monetary Authority"
1992875,426393,148099,"Cayman Islands - Cayman Islands Monetary Authority"
1997115,304023,139729,"Cayman Islands - Cayman Islands Monetary Authority"
1997313,310140,141165,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1997313,11133,2747,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1997313,10595,2750,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1997313,11131,2751,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1997313,227357,129876,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1997313,11135,2746,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1997313,230226,130547,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1997313,310118,141164,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1997313,432999,149683,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1995743,57334,138298,"Cayman Islands - Cayman Islands Monetary Authority"
1999402,17778,122992,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1999402,19518,4161,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1980142,1392,1076,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1997259,192967,121993,"Cayman Islands - Cayman Islands Monetary Authority"
1997259,170796,116706,"Cayman Islands - Cayman Islands Monetary Authority"
1997259,65126,13297,"Cayman Islands - Cayman Islands Monetary Authority"
1997259,227687,129932,"Cayman Islands - Cayman Islands Monetary Authority"
1997259,267055,135462,"Cayman Islands - Cayman Islands Monetary Authority"
1997259,366446,144584,"Cayman Islands - Cayman Islands Monetary Authority"
1997259,65126,152048,"Cayman Islands - Cayman Islands Monetary Authority"
1997259,65126,152049,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,441441,150666,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,318323,142481,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,228958,140119,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,13572,2911,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1995368,318375,142484,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,364148,144237,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,364152,144239,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,228958,140122,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,228921,140129,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,228921,140131,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,200563,123373,"Cayman Islands - Cayman Islands Monetary Authority"
1995368,184049,119785,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,230135,130542,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,428429,148841,"Ireland -  Central Bank of Ireland"
1992097,191654,121148,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,191654,121147,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,230135,130543,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,191655,121150,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,54629,10762,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1992097,191655,121149,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,61222,13466,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,57118,11388,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1992097,4576,1527,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1992097,231363,130741,"Ireland -  Central Bank of Ireland"
1992097,245195,132820,"Ireland -  Central Bank of Ireland"
1992097,245194,132819,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,245195,132821,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,364360,144286,"Ireland -  Central Bank of Ireland"
1992097,364360,144285,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,231363,153210,"Cayman Islands - Cayman Islands Monetary Authority"
1992097,250763,153211,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1997649,5749,1737,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1997649,368532,144931,"Cayman Islands - Cayman Islands Monetary Authority"
1997679,357920,143477,"Cayman Islands - Cayman Islands Monetary Authority"
1997679,356776,143331,"Cayman Islands - Cayman Islands Monetary Authority"
1997679,420645,146965,"Cayman Islands - Cayman Islands Monetary Authority"
1992472,280634,145798,"Cayman Islands - Cayman Islands Monetary Authority"
1992472,249293,133638,"Cayman Islands - Cayman Islands Monetary Authority"
1992472,1896,120835,"Cayman Islands - Cayman Islands Monetary Authority"
1992472,456979,151055,"Cayman Islands - Cayman Islands Monetary Authority"
1998651,277555,146517,"Cayman Islands - Cayman Islands Monetary Authority"
1998651,277556,146522,"Cayman Islands - Cayman Islands Monetary Authority"
1998651,251249,146523,"Cayman Islands - Cayman Islands Monetary Authority"
1998651,309089,146524,"Cayman Islands - Cayman Islands Monetary Authority"
1978161,423093,147247,"Cayman Islands - Cayman Islands Monetary Authority"
1998726,278111,150770,"Cayman Islands - Cayman Islands Monetary Authority"
1996834,267864,135721,"Cayman Islands - Cayman Islands Monetary Authority"
1989267,281191,137251,"Cayman Islands - Cayman Islands Monetary Authority"
1989267,313166,141755,"Cayman Islands - Cayman Islands Monetary Authority"
1989267,247247,133250,"Cayman Islands - Cayman Islands Monetary Authority"
1989267,17703,3542,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1989267,162332,109628,"Cayman Islands - Cayman Islands Monetary Authority"
1989267,17708,3549,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1989267,17706,3552,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1989267,17703,3736,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
