"Filing ID","5K(3)(a)","5K(3)(b)","5K(3)(c) City","5K(3)(c) State","5K(3)(c) Country","5K(3)(d)","5K(3)(e)","5K(3)(f)","5K(3)(g)"
1930387,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","ZBUT11V806EZRVTWT807",397477991
1930387,"CACEIS INVESTOR SERVICES BANK S.A.","CACEIS INVESTOR SERVICES BANK S.A.","LUXEMBOURG","","LUX","N","","549300IVXKQHV6O7PY61",9486253
1930469,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",531884351
1930465,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",168377058
1929271,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",117640753
1933641,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",740239420
1933666,"CHARLES SCHWAB & CO., INC","CHARLES SCHWAB","SAN FRANCISCO","CA","USA","N","8-5593","",803090561
1932515,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","EL PASO","TX","USA","N","8-16514","",159567516
1929578,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",280000000
1928677,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",40149541012
1928677,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",31224916834
1928677,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",16241585825
1923426,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",704962587
1927000,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",158560100
1927925,"NORTHERN TRUST SECURITIES, INC.","NORTHERN TRUST SECURITIES, INC.","CHICAGO","IL","USA","N","8-23689","",582445038
1927925,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",157529070
1927925,"TD AMERITRADE, INC.","TD AMERITRADE, INC.","OMAHA","NE","USA","N","8-23395","",207587081
1927925,"WELLS FARGO CLEARING SERVICES, LLC","WELLS FARGO CLEARING SERVICES, LLC","ST. LOUIS","MO","USA","N","8-37180","",149225404
1927958,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",171048807
1927958,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",93245998
1927974,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",1121580547
1927980,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1286691967
1927980,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",2470873864
1928053,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1012934916
1928053,"EMPOWER FINANCIAL SERVICES, INC.","EMPOWER FINANCIAL SERVICES, INC.","GREENWOOD VILLAGE","CO","USA","N","8-33854","",320384359
1918910,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",4649162728
1918910,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",3304593327
1928066,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",113272524
1928066,"UBS FINANCIAL SERVICES INC.","UBS FINANCIAL SERVICES INC.","WEEHAWKEN","NJ","USA","N","8-16267","",71492346
1928066,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",205264545
1928096,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",965935863
1925898,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",152000000
1928059,"OPPENHEIMER & CO. INC.","OPPENHEIMER & CO. INC.","NEW YORK","NY","USA","Y","8-4077","",19370128332
1928146,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",162062965
1925030,"FIDELITY INVESTMENTS","FIDELITY","BOSTON","MA","USA","N","","",158315791
1928161,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-0150706","",150610600
1930599,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","Y","8-26740","549300JRHF1MHHWUAW04",50370234589
1930609,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",16690714254
1930609,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",17300398709
1930609,"BROWN BROTHERS HARRIMAN & CO.","BROWN BROTHERS HARRIMAN & CO.","NEW YORK","NY","USA","N","","5493006KMX1VFTPYPW14",37503486892
1928307,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",178948850
1927103,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",39800000
1927103,"RBC CANADA","RBC CANADA","TORONTO","","CAN","N","","CA7800871021",68690824
1920414,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",622461160
1926075,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",299960708
1930653,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN DIEGO","CA","USA","N","8-16514","",312018055
1924694,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","Y","8-23292","",1880887886
1927877,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",195380000
1927917,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",189119492
1924289,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",240561305
1924694,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",11210542289
1909330,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",64069581
1909330,"U.S. BANCORP","U.S. BANK","MINNEAPOLIS","MN","USA","N","","",62884079
1909330,"UMB BANK","UMB BANK","ST. LOUIS","MO","USA","N","","",127331580
1925178,"INTERACTIVE BROKERS","INTERACTIVE BROKERS","GREENWICH","CT","USA","N","","",6481432
1925178,"CHARLES SCHWAB","CHARLES SCHWAB","EL PASO","TX","USA","N","","",128759000
1926218,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","","",127339660
1927153,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",81307427
1927153,"SCHWAB TRUST","SCHWAB TRUST","SAN FRANCISCO","CA","USA","N","","",11376697
1925257,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB","CHICAGO","IL","USA","N","","",124578322
1925257,"CAPITAL GROUP","CAPITAL GROUP","LOS ANGELES","CA","USA","N","","",206514
1928060,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",122265490
1928060,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",65261892
1928060,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",237278455
1928107,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",267326799
1928107,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","OMAHA","NE","USA","N","8-16514","",3623193
1928115,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",556880268
1925088,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",176237651
1928041,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",62500000
1928041,"ALTRUIST","ALTRUIST","CULVER CITY","CA","USA","N","","",3500000
1925423,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",541000000
1925601,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",198000000
1920995,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",373189200
1925578,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",402125
1925246,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",85000000
1925616,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",108651935
1924159,"WELLS FARGO CLEARING SERVICES, LLC","WELLS FARGO CLEARING SERVICES, LLC","ST LOUIS","MO","USA","N","8-37180","",113185371
1925638,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",892233633
1925100,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",3809540505
1925642,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","54930060P82LK4CCQX34",764692109
1925642,"TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC","TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC","NEW YORK","NY","USA","N","8-44454","",169104045
1923502,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",132436083
1925661,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",86612930
1925661,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",75496189
1922572,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",363997648
1921379,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",120000000
1924429,"CAPITAL CLIENT GROUP, INC.","CAPITAL CLIENT GROUP, INC.","LOS ANGELES","CA","USA","N","8-17168","",25101320
1924429,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",142174420
1921576,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",889768222
1924956,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",211238606
1922572,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",344931236
1914680,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",156191054
1924789,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",193255761
1924194,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",599419819
1924987,"BNY MELLON SECURITIES CORPORATION","BNY MELLON SECURITIES CORPORATION","NEW YORK","NY","USA","N","8-13801","",3896768371
1924573,"NATIONAL BANK OF CANADA","NATIONAL BANK INDEPENDENT NETWORK (NBIN)","TORONTO","","CAN","N","","",9527441828
1924573,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",37502042
1924987,"STATE STREET GLOBAL MARKETS, LLC","STATE STREET GLOBAL MARKETS, LLC","BOSTON","MA","USA","N","8-69862","",9107687601
1924987,"NORTHERN TRUST SECURITIES, INC.","NORTHERN TRUST SECURITIES, INC.","CHICAGO","IL","USA","N","8-23689","",4135380713
1924985,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",122265490
1924985,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",65261892
1924985,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",237278455
1925038,"CNB CUSTODY","CNB CUSTODY","SENECA","KS","USA","N","","",6555082
1925062,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",7196413720
1925062,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",3084201354
1923879,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",535767979
1924103,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",139452150
1925903,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",3632722303
1924810,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",70378640
1923193,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",3794110019
1923193,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1549531195
1925466,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","SEATTLE","WA","USA","N","8-68191","N/A",112000000
1925894,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",541000000
1924706,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",200219277
1923112,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",341413780
1923112,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",129767602
1925935,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",16642808302
1925935,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","SMITHFIELD","RI","USA","N","8-26740","",7029015446
1924563,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",78924362
1924563,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",602984579
1925158,"NORTHERN TRUST CORPORATION","NORTHERN TRUST CORPORATION","CHICAGO","IL","USA","N","","549300GLF98S992BC502",3366381727
1925158,"CITIGROUP INC.","CITIGROUP INC.","NEW YORK","NY","USA","N","","6SHGI4ZSSLCXXQSBB395",4410256499
1925158,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",1641916415
1925158,"JPMORGAN CHASE & CO","JPMORGAN CHASE & CO","NEW YORK","NY","USA","N","","8I5DZWZKVSZI1NUHU748",1330375651
1925158,"THE BANK OF NEW YORK MELLON CORPORATION","THE BANK OF NEW YORK MELLON CORPORATION","NEW YORK","NY","USA","N","","WFLLPEPC7FZXENRZV188",1353431332
1924665,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",68121260
1924877,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",254498138
1924274,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",537422750
1924274,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",425783806
1925083,"MANUFACTURERS & TRADERS BANK","M&T BANK","BUFFALO","NY","USA","N","","",529831286
1925083,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","MEMPHIS","TN","USA","N","8-10999","",322013876
1922798,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",801192266
1921447,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",101886856
1925047,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",168377058
1925307,"THE BANK OF NEW YORK MELLON","BNY MELLON","PITTSBURGH","PA","USA","N","","HPFHU0OQ28E4N0NFVK49",421947217
1925307,"TD PRIME SERVICES LLC","TD PRIME SERVICES LLC","NEW YORK","NY","USA","N","8-3337","",176935378
1925307,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","NORTH QUINCY","MA","USA","N","","",291089991
1921934,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",481792777
1924622,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",127265684
1926023,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1744032203
1926039,"THE NORTHERN TRUST COMPANY","NORTHERN TRUST","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",116184473
1920857,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",353283299
1922366,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",118102378
1921970,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",5578822
1921970,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",185997056
1920093,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",225067649
1922361,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",4309510743
1922288,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",661527204
1922288,"TRUIST INVESTMENT SERVICES, INC.","TRUIST INVESTMENT SERVICES, INC.","ATLANTA","GA","USA","N","8-35355","",205591777
1923824,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISO","CA","USA","N","8-16514","",571570333
1924728,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",233143877
1922290,"BNY MELLON SECURITIES LLC","BNY MELLON SECURITIES LLC","NEW YORK","NY","USA","N","8-51710","",888314810
1922290,"UMB FINANCIAL SERVICES, INC.","UMB FINANCIAL SERVICES, INC.","KANSAS CITY","KS","USA","N","8-34999","",362064372
1922290,"UBS FINANCIAL SERVICES INC.","UBS FINANCIAL SERVICES INC.","WEEHAWKEN","NJ","USA","N","8-16267","",265137250
1925367,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","FOR8UP27PHTHYVLBNG30",448509254
1925375,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",65476129
1925367,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","PURCHASE","NY","USA","N","8-68191","",396187537
1925367,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","ZBUT11V806EZRVTWT807",397477991
1925367,"CACEIS INVESTOR SERVICES BANK S.A.","CACEIS INVESTOR SERVICES BANK S.A.","LUXEMBOURG","","LUX","N","","549300IVXKQHV6O7PY61",9486253
1925375,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",10237801
1907057,"MATRIX TRUST COMPANY","MATRIX TRUST COMPANY","PHOENIX","AZ","USA","N","","",150609346
1907057,"COMERICA BANK","COMERICA BANK","DETROIT","MI","USA","N","","",817618270
1925407,"FIRST HAWAIIAN BANK","FIRST HAWAIIAN BANK","HONOLULU","HI","USA","N","","",156000000
1925407,"CENTRAL PACIFIC BANK","CENTRAL PACIFIC BANK","HONOLULU","HI","USA","N","","",370000000
1925407,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",10000000
1925407,"BANK OF MONTREAL","BMO","LAS VEGAS","NV","USA","N","","",9000000
1925408,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1035747244
1925412,"FIDELITY INVESTMENTS","FIDELTY INVESTMENTS","BOSTON","MA","USA","N","","",97325861
1925412,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","NEW YORK","NY","USA","N","8-16514","",41070517
1923767,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",114422481
1923767,"ASCENSUS TRUST COMPANY","ASCENSUS TRUST COMPANY","FARGO","ND","USA","N","","",15899546
1922991,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",212534873
1925467,"FIDELITY FAMILY OFFICE SERVICES","FIDELITY FAMILY OFFICE SERVICES","BOSTON","MA","USA","N","","",215500217
1925467,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","","",55918937
1925467,"BNY MELLON WEALTH MANAGEMENT","BNY MELLON","BOSTON","MA","USA","N","","",31679486
1925467,"NORTHERN TRUST","NORTHERN TRUST","CHICAGO","IL","USA","N","","",3240806304
1921373,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1356756673
1919999,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",274300000
1922198,"NORTHERN TRUST SECURITIES, INC.","NORTHERN TRUST SECURITIES, INC.","CHICAGO","IL","USA","N","8-23689","",441245322
1922198,"BROWN BROTHERS HARRIMAN & CO","BBH","NEW YORK","NJ","USA","N","","",345578789
1922198,"J.P. MORGAN","J.P. MORGAN","NEW YORK","NY","USA","N","","",148569487
1922523,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",48581469
1922523,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",55641314
1922540,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","Y","8-10999","",182101259656
1922540,"RAYMOND JAMES TRUST COMPANY OF NEW HAMPSHIRE","RAYMOND JAMES TRUST COMPANY OF NEW HAMPSHIRE","PORTSMOUTH","NH","USA","Y","","",125135940031
1921569,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",176632952
1922551,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","Y","8-10999","",125647480793
1922551,"RAYMOND JAMES TRUST COMPANY OF NEW HAMPSHIRE","RAYMOND JAMES TRUST COMPANY OF NEW HAMPSHIRE","PORTSMOUTH","NH","USA","Y","","",127948124463
1922569,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",314203732
1922597,"UBS GROUP AG","UBS GROUP AG","ZURICH","","CHE","N","","549300SZJ9VS8SGXAN81",139312135
1922597,"JP MORGAN CHASE BANK N.A.","JP MORGAN CHASE BANK N.A.","NEW YORK","NY","USA","N","","7H6GLXDRUGQFU57RNE97",141275201
1922612,"BANK OF NEW YORK MELLON, N.A.","BANK OF NEW YORK MELLON, N.A.","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",175923520
1920992,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",241106740
1920992,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",160868213
1921523,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",130759343
1922643,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","EL PASO","TX","USA","N","8-16514","",610437684
1922643,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",1478710666
