"FilingID","Country/Authority"
1997486,"Singapore - Monetary Authority of Singapore"
1997842,"Netherlands - The Netherlands Authority for the Financial Markets"
1997842,"Other: BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1993528,"United Kingdom - Financial Conduct Authority"
1997423,"Singapore - Monetary Authority of Singapore"
1997423,"Dubai - Dubai Financial Services Authority"
1997423,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1997423,"Australia - Australian Securities and Investments Commission"
1997423,"China, People's Republic of - China Securities Regulatory Commission "
1997423,"Other: SWISS FEDERAL BANKING COMMISSION"
1997423,"Taiwan - Financial Supervisory Commission"
1997423,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1997423,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1997423,"Other: SWISS NATIONAL BANK"
1997423,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1997423,"Other: SWISS FEDERAL BANKING COMMISSION"
1997423,"Other: SWISS NATIONAL BANK"
1997423,"Italy - National Stock Exchange Commission"
1997262,"Canada - Ontario Securities Commission"
1997262,"United Kingdom - Financial Conduct Authority"
1997262,"Canada - Alberta Securities Commission"
1997262,"Canada - Quebec, Financial Markets Authority"
1993610,"United Kingdom - Financial Conduct Authority"
1997235,"Guam - Department of Revenue and Taxation"
1997235,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1987984,"Canada - Ontario Securities Commission"
1995079,"Switzerland - Swiss Financial Market Supervisory Authority"
1995079,"Israel - Israel Securities Authority"
1995265,"United Kingdom - Financial Conduct Authority"
1995632,"Other: JAPAN - JAPAN INVESTMENT ADVISERS ASSOCIATION"
1997237,"United Kingdom - Financial Conduct Authority"
1997237,"India - Securities and Exchange Board of India"
1998466,"Australia - Australian Securities and Investments Commission"
1995632,"Singapore - Monetary Authority of Singapore"
1995632,"Other: PEOPLE'S REPUBLIC OF CHINA - NATIONAL FINANICAL  REGULATORY ADMINISTRATION"
1995632,"United Kingdom - Prudential Regulation Authority"
1995632,"United Kingdom - Financial Conduct Authority"
1995632,"Japan - Financial Services Agency"
1995632,"Other: HONG KONG - HONG KONG MONETARY AUTHORITY"
1996568,"United Kingdom - Financial Conduct Authority"
1999762,"Canada - Ontario Securities Commission"
1999825,"Singapore - Monetary Authority of Singapore"
1999825,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1999825,"China, People's Republic of - China Securities Regulatory Commission "
1999825,"Ireland -  Central Bank of Ireland"
1996521,"United Kingdom - Financial Conduct Authority"
1998618,"United Kingdom - Financial Conduct Authority"
1998759,"United Kingdom - Financial Conduct Authority"
1995349,"United Kingdom - Financial Conduct Authority"
1989583,"United Kingdom - Financial Conduct Authority"
1989583,"Dubai - Dubai Financial Services Authority"
1997502,"Canada - Ontario Securities Commission"
1997502,"United Kingdom - Financial Conduct Authority"
2000017,"United Kingdom - Financial Conduct Authority"
2000017,"Ireland -  Central Bank of Ireland"
2000016,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
2000016,"Australia - Australian Securities and Investments Commission"
1989489,"Brazil - Securities and Exchange Commission"
2000441,"Canada - Nunavut, Registrar of Securities"
2000441,"Canada - New Brunswick Securities Commission"
2000441,"Canada - Ontario Securities Commission"
2000441,"Canada - Prince Edward Island, Securities Office"
2000441,"Canada - Quebec, Financial Markets Authority"
2000441,"Canada - Saskatchewan Financial Services Commission"
2000441,"Canada - Yukon Territories, Registrar of Securities"
2000441,"Canada - Nova Scotia Securities Commission"
2000441,"Canada - Alberta Securities Commission"
2000441,"Canada - British Columbia Securities Commission"
2000441,"Canada - Manitoba Securities Commission"
2000441,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
2000441,"Canada - Northwest Territories, Office of the Registrar of Securities"
1989191,"United Kingdom - Financial Conduct Authority"
1992766,"Canada - Quebec, Financial Markets Authority"
1992766,"Canada - Alberta Securities Commission"
1992766,"Canada - British Columbia Securities Commission"
1992766,"Canada - Manitoba Securities Commission"
1992766,"Canada - New Brunswick Securities Commission"
1992766,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1992766,"Canada - Northwest Territories, Office of the Registrar of Securities"
1992766,"Canada - Nova Scotia Securities Commission"
1992766,"Canada - Ontario Securities Commission"
1992766,"Canada - Prince Edward Island, Securities Office"
1992766,"Canada - Saskatchewan Financial Services Commission"
1992766,"Canada - Yukon Territories, Registrar of Securities"
1992766,"Canada - Nunavut, Registrar of Securities"
1998328,"United Kingdom - Financial Conduct Authority"
1981322,"Canada - Manitoba Securities Commission"
1981322,"Canada - Alberta Securities Commission"
1981322,"South Africa - Financial Services Board"
1981322,"Canada - Saskatchewan Financial Services Commission"
1981322,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1981322,"Canada - Quebec, Financial Markets Authority"
1981322,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1981322,"Canada - Ontario Securities Commission"
1981322,"Canada - Yukon Territories, Registrar of Securities"
1981322,"Canada - Prince Edward Island, Securities Office"
1981322,"Canada - British Columbia Securities Commission"
1981322,"Canada - New Brunswick Securities Commission"
1981322,"Canada - Nova Scotia Securities Commission"
1981322,"Canada - Nunavut, Registrar of Securities"
1981322,"Canada - Northwest Territories, Office of the Registrar of Securities"
1981322,"United Kingdom - Financial Conduct Authority"
1981322,"Australia - Australian Securities and Investments Commission"
1981322,"Singapore - Monetary Authority of Singapore"
1999839,"Singapore - Monetary Authority of Singapore"
1999839,"India - Securities and Exchange Board of India"
1999839,"Canada - Ontario Securities Commission"
1997596,"United Kingdom - Financial Conduct Authority"
2000151,"United Kingdom - Financial Conduct Authority"
1993445,"Hong Kong - Securities and Futures Commission"
1999585,"United Kingdom - Financial Conduct Authority"
1999082,"Japan - Financial Services Agency"
1999082,"Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION/FINANCIAL SUPERVISORY SERVICE"
2000456,"United Kingdom - Financial Conduct Authority"
1997170,"India - Securities and Exchange Board of India"
1997170,"Other: INTERNATIONAL FINANCIAL SERVICES CENTRES AUTHORITY (IFSCA)GIFT CITY, GANDHINAGAR, GUJARAT"
2000592,"Canada - Ontario Securities Commission"
2000592,"Australia - Australian Securities and Investments Commission"
2000446,"United Kingdom - Financial Conduct Authority"
1980701,"Ireland -  Central Bank of Ireland"
1999138,"Ireland -  Central Bank of Ireland"
1995650,"Other: AOOS - SCHWEIZERISCHE AKTIENGESELLSCHAFT FÜR AUFSICHT"
1995650,"Switzerland - Swiss Financial Market Supervisory Authority"
1995474,"India - Securities and Exchange Board of India"
1995043,"Finland - Financial Supervision Authority"
1995043,"United Kingdom - Financial Conduct Authority"
1995043,"Sweden - Swedish Financial Supervisory Authority"
1995043,"Netherlands - The Netherlands Authority for the Financial Markets"
1995043,"Other: BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1995896,"Singapore - Monetary Authority of Singapore"
1995896,"Dubai - Dubai Financial Services Authority"
1995896,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1995896,"Australia - Australian Securities and Investments Commission"
1995896,"China, People's Republic of - China Securities Regulatory Commission "
1995896,"Other: SWISS FEDERAL BANKING COMMISSION"
1995896,"Taiwan - Financial Supervisory Commission"
1995896,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1995896,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1995896,"Other: SWISS NATIONAL BANK"
1995896,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1995896,"Other: SWISS FEDERAL BANKING COMMISSION"
1995896,"Other: SWISS NATIONAL BANK"
1995896,"Italy - National Stock Exchange Commission"
1995395,"Other: CANADA - FINANCIAL AND CONSUMER AFFAIRS AUTHORITY OF SASKATCHEWAN"
1995395,"Canada - Ontario Securities Commission"
1995395,"Canada - Alberta Securities Commission"
1995395,"Other: CANADA -  AUTORITÉ DES  MARCHÉS FINANCIERS"
1995395,"Canada - British Columbia Securities Commission"
