"FilingID","Initial/Amended","11.H(1)(a)","11.H(1)(b)","11.H(1)(c)","11.H(2)","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiated By","Relief Sought","Other Relief Sought","Filing Date","Filing Date Exact","Filing Date Explanation","Principal Product","Other Product","Court","Employing Firm","Allegations","Status","Appeal Details","Date Served","Date Served Exact","Date Served Explanation","Resolution Type","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions","Sanction Detail","Summary"
1905173,"INITIAL","Y","","","","Affiliates","1672315","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1912927,"AMENDED","Y","Y","","","Affiliates","1678157","","","","","N","COMMODITY FUTURES TRADING COMMISSION","Civil Penalty(ies)/Fine(s)","INJUNCTION","04/02/2012","Y","","Futures - Financial","","UNITED STATES DISTRICT COURT FOR THE SOUTHERN DISTRICT OF NEW YORK, CIVIL ACTION NO, 12-CV-2497 (AKH/KNF)","ROYAL BANK OF CANADA","ROYAL BANK OF CANADA IS ALLEGED TO HAVE VIOLATED SECTION 4C(A) OF THE COMMODITY EXCHANGE ACT, AND COMMISSION REGULATION 1.38(A), BY KNOWINGLY ENTERING INTO PURCHASES AND SALES OF SINGLE STOCK FUTURES AND NARROW-BASED INDEX FUTURES CONTRACTS OPPOSITE ITS SUBSIDIARIES WITH THE EXPRESS OR IMPLIED UNDERSTANDING THAT THE POSITION WOULD BE OFFSET OR DELIVERED OPPOSITE EACH OTHER.","Final","","","","","Consent","12/18/2014","Y","","Y","35000000","","","","","Y","","","WITHOUT ADMITTING OR DENYING THE FINDINGS, THE FIRM CONSENTED TO THE SANCTIONS AND TO THE ENTRY OF FINDINGS THAT IT VIOLATED SECTION 4C(A) OF THE COMMODITY EXCHANGE ACT, AND COMMISSION REGULATION 1.38(A), BY KNOWINGLY ENTERING INTO PURCHASES AND SALES OF SINGLE STOCK FUTURES AND NARROW-BASED INDEX FUTURES CONTRACTS OPPOSITE ITS SUBSIDIARIES WITH THE EXPRESS OR IMPLIED UNDERSTANDING THAT THE POSITIONS WOULD BE OFFSET OR DELIVERED OPPOSITE EACH OTHER; THEREFORE THE FIRM IS FINED $35,000,000.00 AND IS PERMANENTLY PERMANENTLY RESTRAINED, ENJOINED, AND PROHIBITED FROM DIRECTLY OR INDIRECTLY ENTERING INTO OR CONFIRMING THE EXECUTION OF A TRANSACTION THAT IS, IS OF THE CHARACTER OF, OR IS COMMONLY KNOWN TO THE TRADE AS A WASH SALE, OR IS A FICTITIOUS SALE. THE FIRM IS ALSO PERMANENTLY RESTRAINED, ENJOINED, AND PROHIBITED FROM DIRECTLY OR INDIRECTLY EXECUTING ANY NONCOMPETITIVE TRANSACTION.","WITHOUT ADMITTING OR DENYING THE FINDINGS, THE FIRM CONSENTED TO THE SANCTIONS AND TO THE ENTRY OF FINDINGS THAT IT VIOLATED SECTION 4C(A) OF THE COMMODITY EXCHANGE ACT, AND COMMISSION REGULATION 1.38(A), BY KNOWINGLY ENTERING INTO PURCHASES AND SALES OF SINGLE STOCK FUTURES AND NARROW-BASED INDEX FUTURES CONTRACTS OPPOSITE ITS SUBSIDIARIES WITH THE EXPRESS OR IMPLIED UNDERSTANDING THAT THE POSITIONS WOULD BE OFFSET OR DELIVERED OPPOSITE EACH OTHER; THEREFORE THE FIRM IS FINED $35,000,000.00 AND IS PERMANENTLY PERMANENTLY RESTRAINED, ENJOINED, AND PROHIBITED FROM DIRECTLY OR INDIRECTLY ENTERING INTO OR CONFIRMING THE EXECUTION OF A TRANSACTION THAT IS, IS OF THE CHARACTER OF, OR IS COMMONLY KNOWN TO THE TRADE AS A WASH SALE, OR IS A FICTITIOUS SALE. THE FIRM IS ALSO PERMANENTLY RESTRAINED, ENJOINED, AND PROHIBITED FROM DIRECTLY OR INDIRECTLY EXECUTING ANY NONCOMPETITIVE TRANSACTION."
1923273,"INITIAL","Y","","","","Affiliates","1685171","","","","","N","XPO LOGISTICS, INC. AND XPO LOGISTICS FRANCE","Injunction","MONEY DAMAGES","07/08/2015","Y","","Equity Listed (Common & Preferred Stock)","","PARIS COMMERCIAL COURT; PARIS, FRANCE; 2015000402","","THIS DRP DESCRIBES CIVIL LITIGATION RELATED TO ELLIOTT'S (AS HEREINAFTER DEFINED) DECISION NOT TO TENDER ITS SHARES OF NORBERT DENTRESSANGLE SA (""ND"") IN A TENDER OFFER CONDUCTED BY XPO LOGISTICS, INC. AND XPO LOGISTICS FRANCE (COLLECTIVELY, ""XPO""). XPO HAS ALLEGED THAT ELLIOTT CAPITAL ADVISORS, L.P. AND CERTAIN FUNDS MANAGED BY ELLIOTT MANAGEMENT CORPORATION (TOGETHER WITH THEIR AFFILIATES, ""ELLIOTT"") ARE IN VIOLATION OF FRENCH LAW SURROUNDING TENDER OFFERS AND THAT XPO WOULD SUFFER SIGNIFICANT DAMAGE AS A RESULT. ELLIOTT HELD APPROXIMATELY 7.6% OF THE OUTSTANDING SHARES OF ND. ELLIOTT HAS ALLEGED THAT XPO LIKELY HAD TAKEN OR HAD IMMINENT PLANS TO TAKE ACTION THAT WAS MANIFESTLY CONTRARY TO THE CORPORATE INTERESTS OF ND AND THE MINORITY SHAREHOLDERS OF ND IN ORDER TO PURSUE THE PROPOSED MERGER AND THEREBY IGNORE THAT XPO DOES NOT OWN 100% OF ND'S SHARES.","Final","","","","","Settled","11/28/2019","Y","","","","","","","","","","SETTLED.","SETTLED.","ON JULY 8, 2015, THE PARIS COMMERCIAL COURT ISSUED AN EX PARTE ORDER IN RESPONSE TO A CIVIL COMPLAINT FILED BY XPO THAT, AMONG OTHER THINGS, TEMPORARILY BARRED ELLIOTT FROM TRANSFERRING ITS EQUITY INTEREST IN ND TO ANY THIRD PARTY OTHER THAN XPO, UNTIL THE COURT ISSUED A FURTHER ORDER AT OR FOLLOWING A HEARING ON JULY 23, 2015. ON JULY 16, 2015, THE PARIS COMMERCIAL COURT ISSUED AN EX PARTE ORDER AT THE REQUEST OF ELLIOTT THAT, AMONG OTHER THINGS, TEMPORARILY BARRED XPO FROM CARRYING OUT ANY OF ITS CONTEMPLATED TRANSACTIONS WITH ND, INCLUDING PURSUING THE PROPOSED MERGER WITH ND, UNTIL THE COURT ISSUED A FURTHER ORDER AT OR FOLLOWING THE JULY 23 HEARING. ON JULY 29, 2015, THE PARIS COMMERCIAL COURT LIFTED THE RESTRICTIONS CONTAINED IN BOTH EX PARTE ORDERS, AND ADDED ND TO AND REMOVED THE LIVERPOOL LIMITED PARTNERSHIP FROM THE PROCEEDINGS, AND DENIED CERTAIN OTHER RELIEF REQUESTED BY THE PARTIES. ON MAY 2, 2016, ELLIOTT FILED AN ACTION ""UT SINGULI,"" IN THE NATURE OF A DERIVATIVE ACTION, ON BEHALF OF ND (RENAMED ""XPO LOGISTICS EUROPE"") AGAINST CERTAIN PRESENT AND FORMER EXECUTIVES AND/OR DIRECTORS OF ND. ON NOVEMBER 28, 2019, ELLIOTT SETTLED THESE PROCEEDINGS AND OBTAINED A FULL AND COMPLETE RELEASE. THE MATTER IS NOW CONCLUDED."
1924170,"AMENDED","","","Y","Y","Affiliates","1685489","","","","","N","VERBRAUCHERZENTRALE BADEN-WÜRTTEMBERG E.V. (VZBW)","Injunction","","09/26/2022","Y","","Equity Listed (Common & Preferred Stock)","","""LANDGERICHT FRANKFURT AM MAIN"" AKTENZEICHEN 3-10 O 83/22","","THE VERBRAUCHERZENTRALE BADEN-WÜRTTEMBERG E.V. (""VZBW"") ALLEGED THAT DWS INVESTMENT GMBH (""DWS"") MADE MISLEADING STATEMENTS IN VIOLATION OF THE GERMAN ACT AGAINST UNFAIR COMPETITION (""UWG"") IN TWO MARKETING DOCUMENTS FOR A FUND ENTITLED ""DWS INVEST ESG CLIMATE TECH"" USED VIS-À-VIS CONSUMERS IN GERMANY.","Final","N/A","10/14/2022","Y","","Settled","03/10/2023","Y","","","","","","","","Y","","N/A","PURSUANT TO THE OUT-OF-COURT SETTLEMENT (THE ""SETTLEMENT"") DWS AND VZBW AGREED THAT, BEGINNING MARCH 22, 2023, DWS WOULD NO LONGER USE THE TWO MARKETING DOCUMENTS FOR THE FUND DWS ESG CLIMATE TECH VIS-À-VIS CONSUMERS IN GERMANY WITHOUT MAKING CERTAIN CHANGES TO THE MARKETING DOCUMENTS AND ISSUING A CORRESPONDING DECLARATION.","ON JULY 27, 2022, THE VZBW SENT A LETTER (THE ""LETTER"") TO DWS DEMANDING THAT DWS CEASE AND DESIST FROM MAKING CERTAIN STATEMENTS IN TWO MARKETING DOCUMENTS FOR A FUND ENTITLED ""DWS INVEST ESG CLIMATE TECH"" USED VIS-À-VIS CONSUMERS IN GERMANY WHICH THE VZBW ALLEGED WERE IN VIOLATION OF THE UWG. ON AUGUST 18, 2022, DWS RESPONDED TO THE LETTER AND DENIED THE STATEMENTS IN THE MARKETING DOCUMENTS WERE IN VIOLATION OF THE UWG. ON OCTOBER 14, 2022, VZBW SERVED DWS WITH THE LAWSUIT, ALLEGING THE SAME VIOLATIONS AS IN THE LETTER, IN THE LANDGERICHT FRANKFURT AM MAIN (THE DISTRICT COURT OF FRANKFURT AM MAIN). ON MARCH 7, 2023, DWS, WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, AGREED WITH VZBW TO THE SETTLEMENT, IN WHICH DWS AND VZBW AGREED THAT BEGINNING MARCH 22, 2023, DWS WOULD NO LONGER USE THE TWO MARKETING DOCUMENTS FOR THE FUND DWS ESG CLIMATE TECH VIS-À-VIS CONSUMERS IN GERMANY WITHOUT MAKING CERTAIN CHANGES TO THE MARKETING DOCUMENTS AND ISSUING A CORRESPONDING DECLARATION. BOTH DWS AND VZBW SUBSEQUENTLY DECLARED THAT A COURT DECISION WAS NO LONGER NEEDED AND THE LANDGERICHT FRANKFURT AM MAIN DECLARED THE LAWSUIT TO BE OVER WITHOUT A COURT RULING ON MARCH 10, 2023 DUE TO THE SETTLEMENT."
1924170,"AMENDED","","Y","","","Affiliates","1685464","","","","","N","CIVIL DIVISION OF THE FEDERAL COURT OF JUSTICE OF GERMANY","Money Damages (Private/Civil Complaint)","","02/05/2010","Y","","Other","INTEREST-RATE SWAPS","CIVIL DIVISION OF THE FEDERAL COURT OF JUSTICE OF GERMANY KARLSRUHE, GERMANY","DEUTSCHE BANK AG","THE CIVIL DIVISION OF THE FEDERAL COURT OF JUSTICE OF GERMANY FOUND THAT DEUTSCHE BANK AG (""DBAG"") VIOLATED CERTAIN ADVISORY DUTIES IN PROVIDING ADVICE ON ENTERING INTO AN INTEREST RATE SWAP AGREEMENT (CMS SPREAD LADDER SWAP CONTRACT) STRUCTURED BY THE BANK BUT NOT DISCLOSING A CONFLICT OF INTEREST.","Final","","","","","Judgment Rendered","03/22/2011","Y","","Y","541000","","","","","","","","THE AMOUNT OF $541,000 IS IN EUROS PLUS INTEREST (AFTER DEDUCTING INTEREST PAYMENTS RECEIVED).","THE CIVIL DIVISION OF THE FEDERAL COURT OF JUSTICE OF GERMANY FOUND THAT DEUTSCHE BANK AG (""DBAG"") VIOLATED CERTAIN ADVISORY DUTIES IN PROVIDING ADVICE ON ENTERING INTO AN INTEREST RATE SWAP AGREEMENT (CMS SPREAD LADDER SWAP CONTRACT) STRUCTURED BY THE BANK BUT NOT DISCLOSING A CONFLICT OF INTEREST."
1924170,"AMENDED","","Y","","","Affiliates","1685466","","","","","N","PROCURA DELLA REPUBBLICA PRESSO IL TRIBUNALE DI MILANO","Disgorgement","MONEY DAMAGES","01/13/2016","Y","","Derivative(s)","","TRIBUNALE ORDINARIO DI MILANO - SEZIONE SECONDA; 11622/16 REG. GEN.","N/A","THE MILAN PUBLIC PROSECUTOR ALLEGED THAT DEUTSCHE BANK AG/DEUTSCHE BANK AG LONDON BRANCH (""DB AG"") FAILED TO PROVIDE ADEQUATE MANAGEMENT AND SUPERVISION UNDER ITALIAN LEGISLATIVE DECREE 231 (NON-CRIMINAL LIABILITY) IN CONNECTION WITH ALLEGEDLY UNLAWFUL REPO TRANSACTIONS BETWEEN DB AG AND BANCA MONTE DEI PASCHI DI SIENA (""BMPS"") AND ITS SUBSIDIARY SANTORINI. THE TRANSACTIONS WERE ALLEGEDLY INTENDED TO HIDE BMPS LOSSES BY ALLOWING BMPS TO ACCOUNT FOR THE TRADES AS A FINANCING ON AN ACCRUAL BASIS, AND PERMITTED SOME BMPS SENIOR MANAGEMENT TO DISSEMINATE FALSE INFORMATION TO THE MARKET THROUGH THE PUBLICATION OF PRESS RELEASES QUOTING FINANCIAL DATA EMERGING FROM CERTAIN BMPS FINANCIAL STATEMENTS.","Pending","","11/08/2019","N","ON NOVEMBER 8, 2019, DBAG WAS FOUND NON-CRIMINALLY LIABLE UNDER LEGISLATIVE DECREE 231 AND SUBJECTED TO FINANCIAL PENALTIES DESCRIBED BELOW. THE COURT'S REASONING FOR ITS DECISION IS DUE TO BE PUBLISHED WITHIN 90 DAYS OF THE VERDICT, AFTER WHICH THERE ARE 45 DAYS TO NOTICE AN APPEAL. THE STATUS OF THE DISPOSITION IS PENDING, AS ALL PENALTIES WILL ONLY TAKE EFFECT AFTER THE CONCLUSION OF ANY APPEAL TO THE COURT OF APPEAL AND ANY SUBSEQUENT APPEAL TO THE SUPREME COURT OF CASSATION.","","","","","","","","","","","","","","","ON NOVEMBER 8, 2019, THE TRIBUNALE ORDINARIO DI MILANO - SEZIONE SECONDA FOUND DB AG LIABLE (NON-CRIMINALLY) FOR FAILING TO PROVIDE ADEQUATE MANAGEMENT AND SUPERVISION, IN CONNECTION WITH ALLEGEDLY UNLAWFUL REPO TRANSACTIONS BETWEEN DB AG AND BANCA MONTE DEI PASCHI DI SIENA (""BMPS"") AND ITS SUBSIDIARY SANTORINI. THE COURT ALSO SUBJECTED DB AG TO CONFISCATION OF 64.891 MILLION EUROS IN PROFITS AND FINED DB AG 3 MILLION EUROS. THE PENALTIES AND SENTENCES WILL ONLY BECOME EFFECTIVE AFTER THE CONCLUSION OF ANY APPEAL."
1924170,"AMENDED","Y","Y","","","Affiliates","1685465","","","","","N","U.S. COMMODITY FUTURES TRADING COMMISSION (""CFTC"")","Civil Penalty(ies)/Fine(s)","INJUNCTION AND COURT ORDER APPOINTING COMPLIANCE MONITOR","08/18/2016","Y","","Derivative(s)","","U.S. COMMODITY FUTURES TRADING COMMISSION V. DEUTSCHE BANK, 1:16-CV-06544 SOUTHERN DISTRICT OF NEW YORK (""SDNY"")","","THE CFTC ALLEGED THAT, WITH RESPECT TO THE REPORTING OF SWAP DATA, DEUTSCHE BANK AG (""DBAG"") FAILED TO PROPERLY REPORT AND CORRECT ERRORS IN REAL-TIME DATA, TO CORRECT ERRORS AND OMISSIONS IN PREVIOUSLY REPORTED DATA, PROVIDE DILIGENT SUPERVISION, AND MAINTAIN AN ADEQUATE BUSINESS CONTINUITY AND DISASTER RECOVERY PLAN. THE CFTC ALSO ALLEGED THAT DBAG VIOLATED A 2015 CFTC ORDER THAT RESOLVED A CFTC INVESTIGATION INTO A DIFFERENT TYPE OF SWAP REPORTING ERROR.","Final","","","","","Consent","06/17/2020","Y","","Y","9000000","","","","","","","","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO A PERMANENT INJUNCTION REQUIRING IT TO COMPLY WITH THE 2015 CFTC ORDER AND RESTRAINING IT FROM VIOLATING CERTAIN PROVISIONS OF THE COMMODITY EXCHANGE ACT (""CEA"") AND CFTC REGULATIONS RELATED TO SWAP DATA REPORTING REQUIREMENTS, BUSINESS CONTINUITY AND DISASTER RECOVERY PLANNING, AND SUPERVISION. DBAG ALSO AGREED TO PAY A $9,000,000 CIVIL MONEY PENALTY. THE FINE WAS PAID ON JULY 1, 2020.","IN AUGUST 2016, THE CFTC FILED A COMPLAINT IN THE U.S. DISTRICT COURT FOR THE SOUTHERN DISTRICT OF NEW YORK (""SDNY"") FOLLOWING AN INADVERTENT FIVE-DAY OUTAGE OF DBAG'S SWAP REPORTING PLATFORM IN APRIL 2016. DURING THE OUTAGE, DBAG WAS UNABLE TO SUBMIT ANY PRICE OR TRANSACTION DATA TO THE DATA REPOSITORY. AT THE TIME OF THE OUTAGE, DBAG WAS SUBJECT TO A CFTC SETTLEMENT ORDER DATED SEPTEMBER 30, 2015, ARISING OUT OF A DIFFERENT TYPE OF SWAP REPORTING ERROR,WHICH REQUIRED DBAG TO REMEDIATE ITS SWAP DATA REPORTING PROGRAM. IN CONNECTION WITH THESE REMEDIAL UNDERTAKINGS, DBAG ATTEMPTED TO PERFORM A MAINTENANCE UPGRADE TO ITS SWAP REPORTING PLATFORM, DURING WHICH ITS VENDOR CAUSED THE OUTAGE BY INADVERTENTLY COPYING OUTDATED OR UNSYNCHRONIZED DATA FILES FROM THE BACKUP PLATFORM TO THE MAIN PLATFORM. BECAUSE THE BACKUP PLATFORM WAS ALSO AFFECTED, DBAG WAS UNABLE TO PROMPTLY RESUME REPORTING AFTER THE INCIDENT AS PRESCRIBED BY ITS BUSINESS CONTINUITY AND DISASTER RECOVERY PLAN. DBAG PROMPTLY NOTIFIED THE CFTC OF THE OUTAGE AND PROVIDED EXTENSIVE COOPERATION TO THE CFTC'S STAFF FROM THE TIME OF THE OUTAGE THROUGH THE TIME OF THE RESOLUTION OF THE LAWSUIT. ON JUNE 17, 2020, DBAG, WITHOUT ADMITTING OR DENYING THE FINDINGS OR CONCLUSIONS THEREIN, ENTERED INTO A SETTLEMENT WITH THE CFTC. SDNY APPROVED THE SETTLEMENT IN ITS CONSENT ORDER FOR PERMANENT INJUNCTION, CIVIL MONETARY PENALTY, AND OTHER EQUITABLE RELIEF AGAINST DEUTSCHE BANK AG (THE ""ORDER""). THE ORDER ENJOINED DBAG FROM VIOLATING CERTAIN CEA PROVISIONS AND CFTC RULES RELATED TO SWAP DATA REPORTING REQUIREMENTS, BUSINESS CONTINUITY AND DISASTER RECOVERY PLANNING, AND SUPERVISION; ORDERED DBAG TO COMPLY WITH ITS 2015 CFTC ORDER; AND REQUIRED DBAG TO PAY A CIVIL MONEY PENALTY OF $9,000,000, THE FINE WAS PAID ON JULY 1, 2020."
1927879,"AMENDED","Y","Y","","","Affiliates","1687405","","","","","N","COMMODITY FUTURES TRADING COMMISION","Injunction","","04/02/2012","Y","","Futures - Financial","","UNITED STATES DISTRICT COURT FOR THE SOUTHERN DISTRICT OF NEW YORK, CIVIL ACTION NO. 12-CIV-2497","ROYAL BANK OF CANADA","ROYAL BANK OF CANADA IS ALLEGED TO HAVE VIOLATED SECTION 4C(A) OF THE COMMODITY EXCHANGE ACT, AND COMMISSION REGULATION 1.38(A), BY KNOWINGLY ENTERING INTO PURCHASES AND SALES OF SINGLE STOCK FUTURES AND NARROW BASED INDEX FUTURES CONTRACTS OPPOSITE ITS SUBSIDIARIES WITH THE EXPRESS OR IMPLIED UNDERSTANDING THAT THE POSITION WOULD BE OFFSET OR DELIVERED OPPOSITE EACH OTHER.","Final","","","","","Consent","12/18/2014","Y","","Y","35000000","","","","","Y","","","WITHOUT ADMITTING OR DENYING THE FINDINGS, THE FIRM CONSENTED TO THE SANCTIONS AND TO THE ENTRY OF FINDINGS THAT IT VIOLATED SECTION 4C(A) OF THE COMMODITY EXCHANGE ACT, AND COMMISSION REGULATION 1.38(A), BY KNOWINGLY ENTERING INTO PURCHASES AND SALES OF SINGLE STOCK FUTURES AND NARROW-BASED INDEX FUTURES CONTRACTS OPPOSITE ITS SUBSIDIARIES WITH THE EXPRESS OR IMPLIED UNDERSTANDING THAT THE POSITIONS WOULD BE OFFSET OR DELIVERED OPPOSITE EACH OTHER; THEREFORE THE FIRM IS FINED $35,000,000.00 AND IS PERMANENTLY RESTRAINED, ENJOINED, AND PROHIBITED FROM DIRECTLY OR INDIRECTLY ENTERING INTO OR CONFIRMING THE EXECUTION OF A TRANSACTION THAT IS, IS OF THE CHARACTER OF, OR IS COMMONLY KNOWN TO THE TRADE AS A WASH SALE, OR IS A FICTITIOUS SALE. THE FIRM IS ALSO PERMANENTLY RESTRAINED, ENJOINED, AND PROHIBITED FROM DIRECTLY OR INDIRECTLY EXECUTING ANY NONCOMPETITIVE TRANSACTION.","WITHOUT ADMITTING OR DENYING THE FINDINGS, THE FIRM CONSENTED TO THE SANCTIONS AND TO THE ENTRY OF FINDINGS THAT IT VIOLATED SECTION 4C(A) OF THE COMMODITY EXCHANGE ACT, AND COMMISSION REGULATION 1.38(A), BY KNOWINGLY ENTERING INTO PURCHASES AND SALES OF SINGLE STOCK FUTURES AND NARROW BASED INDEX FUTURES CONTRACTS OPPOSITE ITS SUBSIDIARIES WITH THE EXPRESS OR IMPLIED UNDERSTANDING THAT THE POSITION WOULD BE OFFSET OR DELIVERED OPPOSITE EACH OTHER; THEREFORE THE FIRM IS FINED $35,000,000 AND IS PERMANENTLY RESTRAINED, ENJOINED, AND PROHIBITED FROM DIRECTLY OR INDIRECTLY ENTERING INTO OR CONFIRMING THE EXECUTION OF A TRANSACTION THAT IS, IS OF THE CHARACTER OF, OR IS COMMONLY KNOWN TO THE TRADE AS A WASH SALE, OR IS A FICTITIOUS SALE. THE FIRM IS ALSO PERMANENTLY RESTRAINED, ENJOINED, AND PROHIBITED FROM DIRECTLY OR INDIRECTLY EXECUTING ANY NON COMPETITIVE TRANSACTION."
1929302,"AMENDED","","","Y","Y","Affiliates","1688266","","","","","N","VERBRAUCHERZENTRALE BADEN-WÜRTTEMBERG E.V. (VZBW)","Injunction","","09/26/2022","Y","","Equity Listed (Common & Preferred Stock)","","""LANDGERICHT FRANKFURT AM MAIN"" AKTENZEICHEN 3-10 O 83/22","","THE VERBRAUCHERZENTRALE BADEN-WÜRTTEMBERG E.V. (""VZBW"") ALLEGED THAT DWS INVESTMENT GMBH (""DWS"") MADE MISLEADING STATEMENTS IN VIOLATION OF THE GERMAN ACT AGAINST UNFAIR COMPETITION (""UWG"") IN TWO MARKETING DOCUMENTS FOR A FUND ENTITLED ""DWS INVEST ESG CLIMATE TECH"" USED VIS-À-VIS CONSUMERS IN GERMANY.","Final","N/A","10/14/2022","Y","","Settled","03/10/2023","Y","","","","","","","","Y","","N/A","PURSUANT TO THE OUT-OF-COURT SETTLEMENT (THE ""SETTLEMENT"") DWS AND VZBW AGREED THAT, BEGINNING MARCH 22, 2023, DWS WOULD NO LONGER USE THE TWO MARKETING DOCUMENTS FOR THE FUND DWS ESG CLIMATE TECH VIS-À-VIS CONSUMERS IN GERMANY WITHOUT MAKING CERTAIN CHANGES TO THE MARKETING DOCUMENTS AND ISSUING A CORRESPONDING DECLARATION.","ON JULY 27, 2022, THE VZBW SENT A LETTER (THE ""LETTER"") TO DWS DEMANDING THAT DWS CEASE AND DESIST FROM MAKING CERTAIN STATEMENTS IN TWO MARKETING DOCUMENTS FOR A FUND ENTITLED ""DWS INVEST ESG CLIMATE TECH"" USED VIS-À-VIS CONSUMERS IN GERMANY WHICH THE VZBW ALLEGED WERE IN VIOLATION OF THE UWG. ON AUGUST 18, 2022, DWS RESPONDED TO THE LETTER AND DENIED THE STATEMENTS IN THE MARKETING DOCUMENTS WERE IN VIOLATION OF THE UWG. ON OCTOBER 14, 2022, VZBW SERVED DWS WITH THE LAWSUIT, ALLEGING THE SAME VIOLATIONS AS IN THE LETTER, IN THE LANDGERICHT FRANKFURT AM MAIN (THE DISTRICT COURT OF FRANKFURT AM MAIN). ON MARCH 7, 2023, DWS, WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, AGREED WITH VZBW TO THE SETTLEMENT, IN WHICH DWS AND VZBW AGREED THAT BEGINNING MARCH 22, 2023, DWS WOULD NO LONGER USE THE TWO MARKETING DOCUMENTS FOR THE FUND DWS ESG CLIMATE TECH VIS-À-VIS CONSUMERS IN GERMANY WITHOUT MAKING CERTAIN CHANGES TO THE MARKETING DOCUMENTS AND ISSUING A CORRESPONDING DECLARATION. BOTH DWS AND VZBW SUBSEQUENTLY DECLARED THAT A COURT DECISION WAS NO LONGER NEEDED AND THE LANDGERICHT FRANKFURT AM MAIN DECLARED THE LAWSUIT TO BE OVER WITHOUT A COURT RULING ON MARCH 10, 2023 DUE TO THE SETTLEMENT."
1929302,"AMENDED","","Y","","","Affiliates","1688263","","","","","N","CIVIL DIVISION OF THE FEDERAL COURT OF JUSTICE OF GERMANY","Money Damages (Private/Civil Complaint)","","02/05/2010","Y","","Other","INTEREST-RATE SWAPS","CIVIL DIVISION OF THE FEDERAL COURT OF JUSTICE OF GERMANY KARLSRUHE, GERMANY","DEUTSCHE BANK AG","THE CIVIL DIVISION OF THE FEDERAL COURT OF JUSTICE OF GERMANY FOUND THAT DEUTSCHE BANK AG (""DBAG"") VIOLATED CERTAIN ADVISORY DUTIES IN PROVIDING ADVICE ON ENTERING INTO AN INTEREST RATE SWAP AGREEMENT (CMS SPREAD LADDER SWAP CONTRACT) STRUCTURED BY THE BANK BUT NOT DISCLOSING A CONFLICT OF INTEREST.","Final","","","","","Judgment Rendered","03/22/2011","Y","","Y","541000","","","","","","","","THE AMOUNT OF $541,000 IS IN EUROS PLUS INTEREST (AFTER DEDUCTING INTEREST PAYMENTS RECEIVED).","THE CIVIL DIVISION OF THE FEDERAL COURT OF JUSTICE OF GERMANY FOUND THAT DEUTSCHE BANK AG (""DBAG"") VIOLATED CERTAIN ADVISORY DUTIES IN PROVIDING ADVICE ON ENTERING INTO AN INTEREST RATE SWAP AGREEMENT (CMS SPREAD LADDER SWAP CONTRACT) STRUCTURED BY THE BANK BUT NOT DISCLOSING A CONFLICT OF INTEREST."
