"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
1936122,17703,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO., L.P."
1936122,17706,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO., L.P."
1936122,44782,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO., L.P."
1936122,205060,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD.","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO. L.P."
1936122,247247,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD.","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO. L.P."
1936122,421101,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD.","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO. L.P."
1936122,281191,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD.","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO. L.P."
1936122,363785,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD.","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO. L.P."
1936122,313166,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD.","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO. L.P."
1936122,17708,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO., L.P."
1936122,120508,"CITCO FUND SERVICES (CAYMAN ISLANDS) LTD.","JERSEY CITY","New Jersey","United States","N","No (provided to no investors)","D. E. SHAW & CO., L.P."
1936346,180932,"ULTIMUS FUND SOLUTIONS, LLC","CINCINNATI","Ohio","United States","N","Yes (provided to all investors)",""
1936346,180933,"ULTIMUS FUND SOLUTIONS, LLC","CINCINNATI","Ohio","United States","N","Yes (provided to all investors)",""
1936346,214656,"ULTIMUS FUND SOLUTIONS, LLC","CINCINNATI","Ohio","United States","N","Yes (provided to all investors)",""
1936346,281895,"ULTIMUS FUND SOLUTIONS","CINCINNATI","Ohio","United States","N","Yes (provided to all investors)",""
1933941,266976,"SS&C","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1930825,168677,"BNY MELLON INSTITUTIONAL SERVICES (ASIA PACIFIC) PTE. LTD.","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
1939002,8083,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1938170,357652,"HC GLOBAL FUND SERVICES","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1939002,437795,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,437800,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,8120,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,425954,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,166823,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8214,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,245123,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,190692,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8101,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,8209,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8092,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8129,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,316936,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,279919,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,166822,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8075,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8108,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,120706,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8146,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,368283,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,190691,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8213,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,435052,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,313250,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8112,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8097,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,363796,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8220,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,170395,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,120707,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8088,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,69015,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,8131,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939002,370548,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,437793,"SS&C GLOBEOP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1939002,437801,"BANK OF NEW YORK MELLON","EVERETT","Massachusetts","United States","N","Yes (provided to all investors)",""
1939075,41187,"ALPS FUND SERVICES","BELLEVUE","Washington","United States","N","Yes (provided to all investors)",""
1935242,372398,"SS&C FUND SERVICES (CAYMAN) LTD.","CAMANA BAY","","Cayman Islands","N","No (provided to no investors)","WILSHIRE ADVISORS LLC"
1935242,60102,"U.S. BANCORP FUND SERVICES, LLC (D/B/A U.S. BANK GLOBAL FUND SERVICES)","MILWAUKEE","Wisconsin","United States","N","No (provided to no investors)","WILSHIRE ADVISORS LLC"
1935242,172246,"U.S. BANCORP FUND SERVICES, LLC (D/B/A U.S. BANK GLOBAL FUND SERVICES)","MILWAUKEE","Wisconsin","United States","N","No (provided to no investors)","WILSHIRE ADVISORS LLC"
1935242,372396,"SS&C FUND SERVICES (CAYMAN) LTD.","CAMANA BAY","","Cayman Islands","N","No (provided to no investors)","WILSHIRE ADVISORS LLC"
1934981,263979,"SS&C TECHNOLOGIES","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1935242,372399,"SS&C FUND SERVICES (CAYMAN) LTD.","CAMANA BAY","","Cayman Islands","N","No (provided to no investors)","WILSHIRE ADVISORS LLC"
1935242,372386,"SS&C FUND SERVICES (CAYMAN) LTD.","CAMANA BAY","","Cayman Islands","N","No (provided to no investors)","WILSHIRE ADVISORS LLC"
1935242,235714,"U.S. BANCORP FUND SERVICES, LLC (D/B/A U.S. BANK GLOBAL FUND SERVICES)","MILWAUKEE","Wisconsin","United States","N","No (provided to no investors)","WILSHIRE ADVISORS LLC"
1935242,20054,"U.S. BANCORP FUND SERVICES, LLC (D/B/A U.S. BANK GLOBAL FUND SERVICES)","MILWAUKEE","Wisconsin","United States","N","No (provided to no investors)","WILSHIRE ADVISORS LLC"
1935242,27817,"U.S. BANK GLOBAL FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","WILSHIRE ADVISORS LLC"
1935242,425912,"SS&C FUND SERVICES (CAYMAN) LTD.","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
1935242,431999,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LTD.","CAMANA BAY","","Cayman Islands","N","No (provided to no investors)","WILSHIRE ADVISORS LLC"
