"FilingID","Initial/Amended","11.H(1)(a)","11.H(1)(b)","11.H(1)(c)","11.H(2)","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiated By","Relief Sought","Other Relief Sought","Filing Date","Filing Date Exact","Filing Date Explanation","Principal Product","Other Product","Court","Employing Firm","Allegations","Status","Appeal Details","Date Served","Date Served Exact","Date Served Explanation","Resolution Type","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions","Sanction Detail","Summary"
1983975,"AMENDED","","","","Y","Affiliates","1716161","","","","","N","PRIVATE PLAINTIFFS","Money Damages (Private/Civil Complaint)","","03/30/2021","Y","","Direct Investment(s) - DPP & LP Interest(s)","","COURT OF CHANCERY STATE OF DELAWARE","N/A","ON MARCH 30, 2021, FORMER SHAREHOLDERS AND OPTION HOLDERS FILED A CLASS ACTION COMPLAINT (THE""COMPLAINT""), CASE NO. 2021-0268, IN THE COURT OF CHANCERY OF THE STATE OF DELAWARE RELATED TO A MERGERTRANSACTION. THE LAWSUIT NAMED FCP, ITS AFFILIATES, AS WELL AS CERTAIN ADVISORY AFFILIATES, AS CO-DEFENDANTS.THE COMPLAINT ALLEGES, INTER ALIA, COUNTS OF BREACH OF FIDUCIARY DUTIES AND TORTIOUS INTERFERENCE BY THEDEFENDANTS.","Pending","","03/30/2021","Y","","","","","","","","","","","","","","","","ON MARCH 30, 2021, FORMER SHAREHOLDERS AND OPTION HOLDERS FILED A CLASS ACTION COMPLAINT (THE ""COMPLAINT""), CASE NO. 2021-0268, IN THE COURT OF CHANCERY OF THE STATE OF DELAWARE RELATED TO A MERGER TRANSACTION. THE LAWSUIT NAMED FCP, ITS AFFILIATES, AS WELL AS CERTAIN ADVISORY AFFILIATES, AS CO-DEFENDANTS. THE COMPLAINT ALLEGES, INTER ALIA, COUNTS OF BREACH OF FIDUCIARY DUTIES AND TORTIOUS INTERFERENCE BY THE DEFENDANTS."
1984206,"INITIAL","","","","Y","Affiliates","1734386","","","","","N","TEXAS ATTORNEY GENERAL AND ATTORNEYS GENERAL FROM 10 OTHER STATES (AL, AR, IN, IOWA, KS, MO, MT, NE, WV, AND WY)","Other","CIVIL FINE/PENALTY, MONEY DAMAGES, INJUNCTION AND RETURN OF FEES AND COSTS","11/27/2024","Y","","Other","ETFS","CASE 6:24-CV-00437, UNITED STATES DISTRICT COURT FOR THE EASTERN DISTRICT OF TEXAS TYLER DIVISION","","ON NOVEMBER 27, 2024, TEXAS ATTORNEY GENERAL KEN PAXTON AND ATTORNEYS GENERAL FROM 10 OTHER STATES (ALABAMA, ARKANSAS, INDIANA, IOWA, KANSAS, MISSOURI, MONTANA, NEBRASKA, WEST VIRGINIA, AND WYOMING) FILED A COMPLAINT AGAINST BLACKROCK, VANGUARD, AND STATE STREET (THE ""MANAGERS"") ALLEGING THAT THE MANAGERS USED THEIR OWNERSHIP STAKES IN COAL COMPANIES TO ARTIFICIALLY REDUCE COAL OUTPUT IN VIOLATION OF VARIOUS STATE AND FEDERAL ANTITRUST LAWS. TEXAS ALSO CLAIMS BLACKROCK MADE FALSE AND DECEPTIVE STATEMENTS IN CONNECTION WITH THE MARKETING OF ITS NON-ESG ETFS. GIP WAS NOT NAMED AS A DEFENDANT IN THE COMPLAINT.","Pending","","12/03/2024","Y","","","","","","","","","","","","","","","","ON NOVEMBER 27, 2024, TEXAS ATTORNEY GENERAL KEN PAXTON AND ATTORNEYS GENERAL FROM 10 OTHER STATES (ALABAMA, ARKANSAS, INDIANA, IOWA, KANSAS, MISSOURI, MONTANA, NEBRASKA, WEST VIRGINIA, AND WYOMING) FILED A COMPLAINT AGAINST BLACKROCK, VANGUARD, AND STATE STREET (THE ""MANAGERS"") ALLEGING THAT THE MANAGERS USED THEIR OWNERSHIP STAKES IN COAL COMPANIES TO ARTIFICIALLY REDUCE COAL OUTPUT IN VIOLATION OF VARIOUS STATE AND FEDERAL ANTITRUST LAWS. TEXAS ALSO CLAIMS BLACKROCK MADE FALSE AND DECEPTIVE STATEMENTS IN CONNECTION WITH THE MARKETING OF ITS NON-ESG ETFS. GIP WAS NOT NAMED AS A DEFENDANT IN THE COMPLAINT."
1984206,"INITIAL","","","Y","Y","Affiliates","1734387","","","","","N","TENNESSEE ATTORNEY GENERAL","Other","INJUNCTION, DISGORGEMENT, CIVIL PENALTY, RETURN OF FEES AND COSTS","12/18/2023","Y","","Other","ETFS","CASE _23CV-618, CIRCUIT COURT OF WILLIAMSON COUNTY, TENNESSEE F'OR THE TWENTY.FIRST JUDICIAL DISTRICT","","ON DECEMBER 18, 2023, THE TENNESSEE ATTORNEY GENERAL (""AG"") SUED BLACKROCK, INC. IN TENNESSEE STATE COURT FOR ALLEGED VIOLATIONS OF TENNESSEE'S CONSUMER PROTECTION STATUTE IN CONNECTION WITH BLACKROCK'S ESG PRACTICES.  THE COMPLAINT GENERALLY ALLEGES THAT BLACKROCK HAS MADE MISLEADING STATEMENTS IN FUND PROSPECTUSES, FACT SHEETS, VARIOUS PUBLIC STATEMENTS, AND ON ITS WEBSITE REGARDING ITS ESG PRACTICES AND ITS APPROACH TO STEWARDSHIP ENGAGEMENT AND PROXY VOTING. GIP WAS NOT NAMED AS A DEFENDANT IN THE COMPLAINT.","Final","","","","","Settled","01/17/2025","Y","","","","","","","","","","PLEASE SEE SECTION 14 FOR DETAILS RELATING TO THE SETTLEMENT AGREEMENT.","NOT APPLICABLE.","(14) ON DECEMBER 18, 2023, THE TENNESSEE ATTORNEY GENERAL (""AG"") SUED BLACKROCK, INC. IN TENNESSEE STATE COURT FOR ALLEGED VIOLATIONS OF TENNESSEE'S CONSUMER PROTECTION STATUTE IN CONNECTION WITH OUR ESG PRACTICES. THE COMPLAINT GENERALLY ALLEGES THAT BLACKROCK HAS MADE MISLEADING STATEMENTS IN FUND PROSPECTUSES, FACT SHEETS, VARIOUS PUBLIC STATEMENTS, AND ON ITS WEBSITE REGARDING ITS ESG PRACTICES AND ITS APPROACH TO PROXY VOTING. ON JANUARY 17, 2025, THE PARTIES SETTLED THE LITIGATION. THE SETTLEMENT DOES NOT INVOLVE THE PAYMENT OF ANY MONEY, NOR DOES IT INCLUDE ANY FINDINGS THAT BLACKROCK VIOLATED ANY LAWS. AMONG OTHER THINGS, BLACKROCK AGREED TO UPDATE CERTAIN DISCLOSURES ON ITS WEBPAGES AND TO PROVIDE ADDITIONAL TRANSPARENCY AND RECORDKEEPING AROUND ITS STEWARDSHIP PRACTICES. GIP WAS NOT NAMED AS A DEFENDANT IN THE COMPLAINT."
1993792,"AMENDED","","","","","Affiliates","1722709","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1993792,"AMENDED","","","","","Affiliates","1722710","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1993792,"AMENDED","","","","","Affiliates","1722711","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1995488,"AMENDED","","","","Y","Affiliates","1723775","","","","","N","UNITED STATES DEPARTMENT OF JUSTICE","Civil Penalty(ies)/Fine(s)","","06/30/2016","Y","","Other","FARMLAND REAL ESTATE","UNITED STATES DEPARTMENT OF JUSTICE, CALIFORNIA EASTERN DISTRICT COURT, SACRAMENTO OFFICE, CASE # 2:2016CV01498","HANCOCK NATURAL RESOURCE GROUP, INC.","THE COMPLAINT INCLUDES A SINGLE COUNT AGAINST FARMLAND MANAGEMENT SERVICES, INC. FOR THE UNPERMITTED DISCHARGE OF DREDGED OR FILL MATERIAL INTO WATERS OF THE UNITED STATES UNDER SECTION 404 OF THE CWA. IT ALLEGES THAT, BEGINNING ON OR ABOUT NOVEMBER 15, 2012, FARMLAND MANAGEMENT SERVICES, INC. OPERATED EARTHMOVING EQUIPMENT ON THE PROPERTY, INCLUDING IN POTENTIALLY 100 OR MORE ACRES OF STREAMS AND WETLANDS THAT CONSTITUTE WATERS OF THE UNITED STATES.","Final","","","Y","","Consent","06/10/2019","Y","","Y","1750000","","","","","","","REMEDIAL PLAN WITH THE US ARMY CORPS OF ENGINEERS.","WITHIN SIXTY (60) DAYS OF THE EFFECTIVE DATE OF THE CONSENT DECREE, DEFENDANTS SHALL SUBMIT TO THE US ARMY CORPS OF ENGINEERS FOR ITS REVIEW AND APPROVAL, WHICH SHALL NOT BE UNREASONABLY WITHHELD, A WRITTEN PROPOSAL FOR THE EXPENDITURE OF THREE MILLION FIVE HUNDRED FIFTY THOUSAND DOLLARS ($3,550,000) TO PURCHASE VERNAL POOL ESTABLISHMENT, RE-ESTABLISHMENT, OR REHABILITATION CREDITS FROM ONE OR MORE CORPS-APPROVED MITIGATION BANKS THAT SERVE THE AREA ENCOMPASSING THE SITE IN TEHAMA COUNTY, CALIFORNIA. TO THE EXTENT THAT INSUFFICIENT CREDITS EXIST AT SUCH LOCAL BANKS, DEFENDANTS MAY PROPOSE TO EXPEND THE REMAINING FUNDS TO PURCHASE VERNAL POOL ESTABLISHMENT, RE-ESTABLISHMENT, OR REHABILITATION CREDITS (OR THEIR FUNCTIONAL EQUIVALENT) FROM NEARBY CORPS-APPROVED MITIGATION BANKS OR FROM THE NATIONAL FISH AND WILDLIFE FOUNDATION'S IN LIEU FEE PROGRAM FOR THE NORTHWESTERN SACRAMENTO VALLEY VERNAL POOL SERVICE AREA.  WITHIN THIRTY (30) DAYS OF THE CORPS' APPROVAL OF THE WRITTEN PROPOSAL REQUIRED BY SUBSECTION (A) ABOVE, DEFENDANTS SHALL EFFECT OFF-SITE COMPENSATORY MITIGATION BY COMPLETING THE TOTAL EXPENDITURE OF NO MORE AND NO LESS THAN THREE MILLION FIVE HUNDRED FIFTY THOUSAND DOLLARS ($3,550,000) IN ACCORDANCE WITH THE CORPS' APPROVAL, AND BY PROVIDING WRITTEN NOTICE OF SUCH COMPLETION TO THE UNITED STATES AT THE ADDRESSES SPECIFIED IN SECTION XI OF THE CONSENT DECREE.","FARMLAND MANAGEMENT SERVICES AND A CLIENT INVESTMENT VEHICLE, WITH THE APPROVAL OF THE CLIENT, REACHED SETTLEMENT WITH THE UNITED STATES IN THE FORM OF A CONSENT DECREE.    AS PART OF THE PROCESS, THE COURT MUST REVIEW THE CONSENT DECREE AND MAY HOLD A HEARING IF IT REQUIRES QUESTIONS TO BE ANSWERED, AND THEN MAKE A FINDING THAT THE CONSENT DECREE IS CONSISTENT WITH THE PURPOSES AND PARAMETERS OF THE CLEAN WATER ACT.    THE DISTRICT COURT SIGNED AND ENTERED THE CONSENT DECREE ON JUNE 10, 2019."
1997504,"AMENDED","","","","Y","Affiliates","1726199","","","","","N","NICOLAS MORENO, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED, AS PLAINTIFF","Money Damages (Private/Civil Complaint)","CIVIL MONEY DAMAGES","05/12/2025","Y","","No Product","","FILED IN UNITED STATES DISTRICT COURT DISTRICT OF CONNECTICUT (CASE NO. 3:25-CV-00758)","","THE CIVIL ACTION IS A CLASS ACTION FOR VIOLATIONS OF THE FEDERAL SECURITIES LAWS. THE ALLEGATIONS ARE FOR VIOLATION BY THE DEFENDANTS OF: (I) OF SECTION 10(B) OF SECURITIES EXCHANGE ACT OF 1934, AS AMENDED (""EXCHANGE ACT"") AND SEC RULE 10B-5 THEREUNDER, AND (II) SECTION 20(A) OF THE EXCHANGE ACT.","Pending","","06/05/2025","Y","","","","","","","","","","","","","","","","THE SUPERVISORY AFFILIATES OF THE ADVISER NAMED IN THIS DRP WERE INCLUDED AS DEFENDANTS IN A CIVIL PROCEEDING AGAINST COMPASS GROUPDIVERSIFIED HOLDINGS, LLC (THE ""COMPANY""). (THE  COMPANY TOGETHER WITH COMPASS DIVERSIFIED HOLDINGS (THE ""TRUST"") ARE REFERRED TO AS ""CODI""). THE COMPANY IS A CLIENT OF THE ADVISER PURSUANT TO A MANAGEMENT SERVICES AGREEMENT (""MSA"") PURSUANT TO WHICH THE ADVISER AND ITS EMPLOYEES PROVIDE MANAGEMENT SERVICES AND OTHER ADMINISTRATIVE SUPPORT SERVICES, INCLUDING THE SECONDMENT OF ELIAS J. SABO AND STEPHEN KELLER AND HIS PREDECESSOR RYAN J. FAULKINGHAM, TO THE COMPANY. THE ADVISER, THROUGH ITS ""SUPERVISED PERSONS"", PROVIDES NON-DISCRETIONARY INVESTMENT ADVICE TO THE COMPANY UNDER THE MSA CONCERNING THE ACQUISITION OF SUBSIDIARIES. ""MANAGEMENT AND ADMINISTRATIVE"" SERVICES PROVIDED TO THE COMPANY UNDER THE MSA IS NOT ""INVESTMENT ADVICE"". THE COMPANY AND THE TRUST ARE PUBLIC REPORTING COMPANIES UNDER THE EXCHANGE ACT WITH TRUST SECURITIES LISTED ON THE NYSE. ON MAY 7, 2025, THE COMPANY AND TRUST ISSUED A PRESS RELEASE (THE ""PRESS RELEASE"") AND FILED A FORM 8-K DISCLOSING NON-RELIANCE ON ITS FINANCIAL STATEMENTS FOR FISCAL 2024 AMID AN ONGOINGINTERNAL INVESTIGATION INTO ITS SUBSIDIARY, LUGANO HOLDING, INC. THE INVESTIGATION, LED BY OUTSIDE COUNSEL AND A FORENSIC ACCOUNTING FIRM, IS ONGOING BUT HAS PRELIMINARILY IDENTIFIED IRREGULARITIES IN LUGANO'S NON-CODI FINANCING, ACCOUNTING, AND INVENTORYPRACTICES. EFFECTIVE MAY 7, 2025, LUGANO'S FOUNDER AND CEO, MOTI FERDER, RESIGNED FROM ALL OF HIS POSITIONS AT LUGANO AND WILL NOT RECEIVE ANY SEVERANCE COMPENSATION. THE PROCEEDING IS RELATED TO THE EVENTS DISCLOSED IN THE PRESS RELEASE. THE ADVISORY AFFILIATES WHO ARE DEFENDANTS IN THE PROCEEDING INTEND TO DEFEND THEMSELVES AGAINST THE ALLEGATIONS WHICH THEY BELIEVE ARE WITHOUT MERIT CONCERNING SUCH ADVISORY AFFILIATES."
1997504,"AMENDED","","","","Y","Affiliates","1726200","","","","","N","ROBERT J. MATTHEWS, INDIVIDUALLY, AND ON BEHALF OF ALL OTHER SIMILARLY SITUATED, AS PLAINTIFF","Money Damages (Private/Civil Complaint)","CIVIL MONEY DAMAGES","05/09/2025","Y","","No Product","","FILED IN THE UNITED STATES DISTRICT COURT CENTRAL DISTRICT OF CALIFORNIA (CASE NO. 8:25-CV-00981)","","THE CIVIL ACTION IS A CLASS ACTION FOR VIOLATIONS OF THE FEDERAL SECURITIES LAWS. THE ALLEGATIONS ARE FOR VIOLATION BY THE DEFENDANTS OF: (I) OF SECTION 10(B) OF SECURITIES EXCHANGE ACT OF 1934, AS AMENDED (""EXCHANGE ACT"") AND SEC RULE 10B-5 THEREUNDER, AND (II) SECTION 20(A) OF THE EXCHANGE ACT.","Pending","","05/22/2025","Y","","","","","","","","","","","","","","","","THE SUPERVISORY AFFILIATES OF THE ADVISER NAMED IN THIS DRP WERE INCLUDED AS DEFENDANTS IN A CIVIL PROCEEDING AGAINST COMPASS DIVERSIFIED HOLDINGS (THE ""TRUST"") AND COMPASS GROUP DIVERSIFIED HOLDINGS, LLC (THE ""COMPANY"") (THE TRUST AND COMPANY TOGETHER ARE REFERRED TO AS ""CODI"") AND MORDECHAI HAIM FERDER. THE COMPANY IS A CLIENT OF THE ADVISER PURSUANT TO A MANAGEMENT SERVICES AGREEMENT (""MSA"") PURSUANT TO WHICH THE ADVISER AND ITS EMPLOYEES PROVIDE MANAGEMENT SERVICES AND OTHER ADMINISTRATIVE SUPPORT SERVICES, INCLUDING THE SECONDMENT OF ELIAS J. SABO AND STEPHEN KELLER AND HIS PREDECESSOR RYAN J. FAULKINGHAM, TO THE COMPANY. THE ADVISER, THROUGH ITS ""SUPERVISED PERSONS"", PROVIDES NON-DISCRETIONARY INVESTMENT ADVICE TO THE COMPANY UNDER THE MSA CONCERNING THE ACQUISITION OF SUBSIDIARIES. ""MANAGEMENT AND ADMINISTRATIVE"" SERVICES PROVIDED TO THE COMPANY UNDER THE MSA IS NOT ""INVESTMENT ADVICE"".   THE COMPANY AND THE TRUST ARE PUBLIC REPORTING COMPANIES UNDER THE EXCHANGE ACT WITH TRUST SECURITIES LISTED ON THE NYSE. ON MAY 7, 2025, THE COMPANY AND TRUST ISSUED A PRESS RELEASE (THE ""PRESS RELEASE"") AND FILED A FORM 8-K DISCLOSING NON-RELIANCE ON ITS FINANCIAL STATEMENTS FOR FISCAL 2024 AMID AN ONGOING INTERNAL INVESTIGATION INTO ITS SUBSIDIARY, LUGANO HOLDING, INC. THE INVESTIGATION, LED BY OUTSIDE COUNSEL AND A FORENSIC ACCOUNTING FIRM, IS ONGOING BUT HAS PRELIMINARILY IDENTIFIED IRREGULARITIES IN LUGANO'S NON-CODI FINANCING, ACCOUNTING, AND INVENTORY PRACTICES. EFFECTIVE MAY 7, 2025, LUGANO'S FOUNDER AND CEO, MOTI FERDER, RESIGNED FROM ALL OF HIS POSITIONS AT LUGANO AND WILL NOT RECEIVE ANY SEVERANCE COMPENSATION. THE PROCEEDING IS RELATED TO THE EVENTS DISCLOSED IN THE PRESS RELEASE. THE ADVISORY AFFILIATES WHO ARE DEFENDANTS IN THE PROCEEDING INTEND TO DEFEND THEMSELVES AGAINST THE ALLEGATIONS WHICH THEY BELIEVE ARE WITHOUT MERIT CONCERNING SUCH ADVISORY AFFILIATES."
1997504,"AMENDED","","","","Y","Firm and Affiliates","1726201","","","","","N","TODD AUGENBAUM, INDIVIDUALLY, AND ON BEHALF OF ALL OTHER SIMILARLY SITUATED, AS PLAINTIFF","Money Damages (Private/Civil Complaint)","CIVIL MONEY DAMAGES","05/12/2025","Y","","No Product","","FILED IN THE UNITED STATES DISTRICT COURT CENTRAL DISTRICT OF CALIFORNIA (CASE NO. 8:25-CV-01003)","","THE CIVIL ACTION IS A CLASS ACTION FOR VIOLATIONS OF THE FEDERAL SECURITIES LAWS. THE ALLEGATIONS ARE FOR VIOLATION BY THE DEFENDANTS OF: (I) OF SECTION 10(B) OF SECURITIES EXCHANGE ACT OF 1934, AS AMENDED (""EXCHANGE ACT"") AND SEC RULE 10B-5 THEREUNDER, AND (II) SECTION 20(A) OF THE EXCHANGE ACT","Pending","","05/22/2025","Y","","","","","","","","","","","","","","","","THE ADVISER AND ITS ADVISORY AFFILIATES NAMED HEREIN WERE NAMED AS DEFENDANTS IN A CIVIL PROCEEDING AGAINST COMPASS DIVERSIFIED HOLDINGS (THE ""TRUST"") AND COMPASS GROUP DIVERSIFIED HOLDINGS, LLC (THE ""COMPANY"") (THE TRUST AND COMPANY TOGETHER ARE REFERRED TO AS ""CODI""). THE COMPANY IS A CLIENT OF THE ADVISER PURSUANT TO A MANAGEMENT SERVICES AGREEMENT (""MSA"") PURSUANT TO WHICH THE ADVISER AND ITS EMPLOYEES PROVIDE MANAGEMENT SERVICES AND OTHER ADMINISTRATIVE SUPPORT SERVICES, INCLUDING THE SECONDMENT OF ELIAS J. SABO AND STEPHEN KELLER AND HIS PREDECESSOR RYAN J. FAULKINGHAM, TO THE COMPANY. THE ADVISER, THROUGH ITS ""SUPERVISED PERSONS"", PROVIDES NON-DISCRETIONARY INVESTMENT ADVICE TO THE COMPANY UNDER THE MSA CONCERNING THE ACQUISITION OF SUBSIDIARIES. ""MANAGEMENT AND ADMINISTRATIVE"" SERVICES PROVIDED TO THE COMPANY UNDER THE MSA IS NOT ""INVESTMENT ADVICE"".  THE COMPANY AND THE TRUST ARE PUBLIC REPORTING COMPANIES UNDER THE EXCHANGE ACT WITH TRUST SECURITIES LISTED ON THE NYSE. ON MAY 7, 2025, THE COMPANY AND TRUST ISSUED A PRESS RELEASE (THE ""PRESS RELEASE"") AND FILED A FORM 8-K DISCLOSING NON-RELIANCE ON ITS FINANCIAL STATEMENTS FOR FISCAL 2024 AMID AN ONGOING INTERNAL INVESTIGATION INTO ITS SUBSIDIARY, LUGANO HOLDING, INC. THE INVESTIGATION, LED BY OUTSIDE COUNSEL AND A FORENSIC ACCOUNTING FIRM, IS ONGOING BUT HAS PRELIMINARILY IDENTIFIED IRREGULARITIES IN LUGANO'S NON-CODI FINANCING, ACCOUNTING, AND INVENTORY PRACTICES. EFFECTIVE MAY 7, 2025, LUGANO'S FOUNDER AND CEO, MOTI FERDER, RESIGNED FROM ALL OF HIS POSITIONS AT LUGANO AND WILL NOT RECEIVE ANY SEVERANCE COMPENSATION. THE PROCEEDING IS RELATED TO THE EVENTS DISCLOSED IN THE PRESS RELEASE. THE ADVISER AND THE ADVISORY AFFILIATES WHO ARE DEFENDANTS IN THE PROCEEDING INTEND TO DEFEND THEMSELVES AGAINST THE ALLEGATIONS WHICH THEY BELIEVE ARE WITHOUT MERIT CONCERNING THE ADVISER AND SUCH ADVISORY AFFILIATES."
