"FilingID","Website"
1992433,"https://www.linkedin.com/showcase/macquarie-investment-management/"
1992433,"https://www.linkedin.com/company/macquariegroup/"
1992433,"https://www.facebook.com/MacquarieGroup/"
1992433,"https://www.instagram.com/macquariegroup/?hl=en"
1992433,"https://www.youtube.com/user/macquarie"
1992433,"https://www.macquarie.com/us/en/about/company/macquarie-asset-management/general-public.html"
1992433,"https://www.delawarefunds.com/"
1992433,"https://www.linkedin.com/showcase/macquarie-asset-management"
1992433,"https://www.linkedin.com/company/central-park-group-llc"
1992433,"https://www.linkedin.com/company/waddell-&-reed"
1992433,"https://www.linkedin.com/company/gardior"
1992433,"https://www.linkedin.com/showcase/delaware-funds%C2%AE-by-macquarie"
1992433,"https://www.linkedin.com/company/ivy-investments"
2000453,"https://www.facebook.com/3one4capital/"
2000453,"https://www.3one4capital.com/"
2000453,"https://x.com/3one4capital"
2000453,"https://medium.com/3one4capital"
2000453,"https://open.spotify.com/show/6jerTZS6e5pYW0dsDc4QYR?si=C15Ew2n8Rp671bmIpEAOxA&nd=1&dlsi=295dc40a626b46ed"
1995029,"https://www.3pim.in"
1993924,"HTTP://WWW.BREVANHOWARD.COM"
1996851,"HTTP://WWW.DPI-LLP.COM"
1996851,"HTTPS://WWW.LINKEDIN.COM/COMPANY/919737/"
1996851,"https://www.youtube.com/channel/UCaIOWiDCAswN5_pMglRUXaQ"
1998691,"https://ondo.finance/"
1998691,"https://twitter.com/OndoFinance"
1998691,"https://www.linkedin.com/company/ondo-finance"
1998691,"https://www.threads.net/@ondofinance"
1998691,"https://www.instagram.com/ondofinance/"
1998691,"https://www.youtube.com/@ondofinance"
2000039,"https://yellowstonecp.com/"
2000039,"https://www.linkedin.com/company/yellowstone-capital-partners/"
1999547,"https://uk.linkedin.com/company/axebrook"
1999547,"https://www.axebrook.com"
1997836,"https://true.global"
1997836,"https://www.linkedin.com/company/truegloballive"
1997836,"https://www.instagram.com/truegloballive/?hl=en"
1997836,"https://x.com/truegloballive?lang=en"
1997644,"https://stellarisvp.com"
1997254,"https://linkedin.com/company/jjj-capital-management-llp"
1997254,"https://jjjcapital.com/"
1999584,"https://uk.linkedin.com/company/balance-legal-capital"
1999584,"https://www.balancelegalcapital.com/"
1999925,"http://www.sona-am.com"
1999925,"https://www.linkedin.com/company/sona-asset-management/"
2000582,"HTTP://WWW.GAVEAINVEST.COM.BR"
1987638,"https://republic.com/digital"
1987638,"https://x.com/republic_dam"
2000619,"https://www.linkedin.com/company/larus-gestora-de-recursos-ltda"
2000619,"https://www.larus.com.br/"
2000531,"https://gvisioncap.com/"
2000216,"https://www.linkedin.com/company/blkbrd/"
2000216,"https://www.blkbrdlp.com/"
1997238,"https://www.linkedin.com/company/a91partners/ (21) A91 Partners (@A91Partners) / X"
2000704,"HTTPS://WWW.LINKEDIN.COM/COMPANY/STAR-CAPITAL.COM/"
2000704,"HTTPS://STAR-CAPITAL.COM"
1993936,"https://www.linkedin.com/company/daiwa-international-capital-partners"
1993936,"https://www.daiwa-icp.com/en"
1997917,"https://www.360.one/asset-management/aif/"
1995366,"HTTP://WWW.CAPULAGLOBAL.COM/"
1998013,"HTTP://KALAARI.COM"
1998306,"HTTPS://WWW.LINKEDIN.COM/COMPANY/16949"
1998306,"HTTPS://WWW.LGT.COM/DE/"
1998306,"HTTPS://WWW.LGT.CH/DE/"
1998306,"HTTPS://WWW.LGT.LI/DE/"
1998306,"HTTPS://WWW.LGT.AT/DE/"
1998306,"HTTPS://WWW.LGTCP.COM/EN/"
1998306,"https://www.facebook.com/profile.php?id=100088211054882"
1998315,"http://www.centerlineim.com/"
1993710,"https://www.linkedin.com/company/abakkusinvest/"
1993710,"https://x.com/Abakkusinvest"
1993710,"https://www.facebook.com/abakkusinvest/"
1993710,"https://www.abakkusinvest.com/"
1993710,"https://www.instagram.com/Abakkusinvest"
1993710,"https://www.youtube.com/@abakkusinvest"
1997660,"https://www.huntersmooncapital.com/"
1997660,"https://www.linkedin.com/company/hunters-moon-capital/"
1995057,"https://www.signalharmonic.com"
1997778,"https://sterlingstrategicvalue.com/"
1997778,"https://www.linkedin.com/company/ssvl-monaco-s-a-m-/about/"
1966964,"http://www.pursuitfunds.com"
1996244,"HTTPS://WWW.CQS.COM"
1996244,"HTTPS://www.cqscapital.com"
1996244,"https://ncim.co.uk"
1996244,"HTTPS://www.linkedin.com"
2000326,"https://www.catchlightcap.com/"
2000326,"https://www.linkedin.com/company/catchlightcap/"
1993110,"https://www.kulturacap.com"
1993110,"https://www.linkedin.com/company/kultura-capital/"
1982082,"https://www.facebook.com/DSPMutualFund"
1982082,"http://www.dspim.com"
1982082,"https://www.twitter.com/dspmf"
1982082,"https://www.instagram.com/dspmutualfund/"
1982082,"http://www.youtube.com/c/DSPMutualFund-InvestForGood"
1982082,"http://in.linkedin.com/company/dspmf"
1998826,"http://www.hughes-co.com/"
1998826,"https://www.linkedin.com/company/hughes-and-company/"
1995123,"HTTP://WWW.LMRPARTNERS.COM"
1995123,"HTTPS://WWW.LINKEDIN.COM/COMPANY/LMR-PARTNERS"
1997480,"https://www.everflowpartners.com"
1997480,"https://www.everflowpartners.com"
1996535,"https://twitter.com/imbpartners"
1996535,"https://www.facebook.com/imbpartners"
1996535,"https://www.imbpartners.com"
1996535,"https://www.linkedin.com/company/2449074"
1997749,"https://convergentfinance.com/"
1997749,"https://in.linkedin.com/company/convergent-finance-llp"
2000533,"HTTP://ASPER-IM.COM/"
2000533,"HTTPS://WWW.LINKEDIN.COM/COMPANY/ASPER-IM"
2000199,"https://incredwealth.sg/"
1995543,"HTTP://BCCMADVISORS.COM"
1999805,"https://www.linkedin.com/company/ip-capital-partners-llc/about/"
1999805,"https://www.instagram.com/ipcappartners/"
1999805,"http://ipcappartners.com/"
1999266,"https://greenlandim.com/"
1999266,"https://www.linkedin.com/company/greenland-investment-management/"
1999549,"HTTPS://WWW.AGILITASPE.COM"
1998733,"https://www.linkedin.com/company/northsands/"
1998733,"https://www.northsands.com/"
1987641,"https://www.trident.co/"
1987641,"https://www.linkedin.com/company/tridentco/"
1987641,"https://twitter.com/investtrident"
1987641,"https://medium.com/@investtrident"
2000261,"https://www.bluewaterpe.com/"
2000261,"https://www.youtube.com/channel/UCU_dijtvGvgqXrGOUBYlbAw"
2000261,"https://www.linkedin.com/company/blue-water-energy-llp/"
2000261,"https://business.facebook.com/BlueWaterEnergyLondon/"
1995328,"https://uk.linkedin.com/company/advaya-llp"
2000828,"HTTP://WWW.ASCENTVP.COM/"
2000828,"https://www.linkedin.com/company/ascent-venture-partners/"
2000828,"https://twitter.com/ascentvp"
1998295,"HTTP://WWW.GIMLLP.COM"
1998295,"https://www.linkedin.com/company/gimllp/posts/?feedView=all"
1998894,"HTTP://WWW.QUESTVP.COM"
1999364,"https://checkpointlp.com/"
1992652,"https://highriverllc.com/"
1992652,"https://www.linkedin.com/company/high-river-resources/about/"
1995255,"https://twitter.com/icgplc"
1995255,"https://www.icgam.com/"
1995255,"https://vimeo.com/intermediatecapitalgroup"
1995255,"https://www.linkedin.com/company/icg-plc/"
1995255,"https://www.instagram.com/icgplc/"
2000288,"https://www.renwavekore.com/"
2000288,"https://www.linkedin.com/company/renwave-kore/"
1995930,"https://www.linkedin.com/company/amfileon/?viewAsMember=true"
1995930,"https://www.amfileon.com"
1987315,"https://ch.linkedin.com/company/bu-bregal-unternehmerkapital"
1990400,"https://www.marwyn.com/"
1996107,"https://www.cedarcap.com/"
1994850,"HTTP://WWW.LOMBARDINVESTMENTS.COM"
1996203,"https://www.linkedin.com/company/regal-funds-management"
1996203,"http://www.regalfm.com"
1996203,"https://twitter.com/regalfunds"
1996203,"https://www.facebook.com/Regal-Funds-Management-510703852343972/"
1998007,"http://www.viewforthpartners.com"
1996825,"http://www.bfam-partners.com"
1995660,"HTTP://WWW.SEP.CO.UK"
2000146,"HTTPS://WWW.JMFL.COM"
1996898,"http://www.kedaara.com"
1997812,"HTTP://CRAKEAM.COM/"
1997812,"HTTPS://WWW.LINKEDIN.COM/COMPANY/CRAKE-ASSET-MANAGEMENT-LLP/"
1990609,"https://nashvillecapital.com/"
1990609,"https://twitter.com/NashCapNetwork"
1990609,"https://www.linkedin.com/company/nashville-capital-network"
