"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
1989828,20739,"ALKEON CAPITAL MANAGEMENT, LLC","801-60773",118059
1989515,4332,"M28 CAPITAL MANAGEMENT LP","801-126182",307490
1990108,184496,"FIRST SENTIER INVESTORS","801-108194",283669
1990108,184496,"FIRST SENTIER INVESTORS","801-108195",283670
1990111,184317,"FIRST SENTIER INVESTORS","801-108195",283670
1990111,184317,"FIRST SENTIER INVESTORS","801-108196",175193
1986619,177280,"BH-DG SYSTEMATIC TRADING LLP","802-77613",165592
1986621,75438,"COMMONFUND OCIO, INC.","801-56548",110689
1986621,2379,"COMMONFUND OCIO, INC.","801-56548",110689
1986669,447875,"FRAM DIGITAL ADVISER (BVI), LTD.","",
1986737,215460,"CAPITAL GUARDIAN TRUST COMPANY","801-60145",108236
1986852,201403,"TOWERS WATSON INVESTMENT MANAGEMENT","801-78668",168493
1986852,201416,"TOWERS WATSON INVESTMENT MANAGEMENT","801-78668",168493
1986852,201412,"TOWERS WATSON INVESTMENT MANAGEMENT","801-78668",168493
1986852,217421,"TOWERS WATSON INVESTMENT MANAGEMENT","801-78668",168493
1986865,39946,"WESTERN ASSET MANAGEMENT COMPANY PTE LTD","801-67298",142188
1986865,120726,"WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALO","801-71657",153986
1986865,39893,"WESTERN ASSET MANAGEMENT COMPANY PTE LTD","801-67298",142188
1986865,44850,"WESTERN ASSET MANAGEMENT COMPANY LTD","801-68224",143388
1986865,162284,"WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALO","801-71657",153986
1986865,39913,"WESTERN ASSET MANAGEMENT COMPANY LIMITED","801-21068",110427
1986865,40248,"WESTERN ASSET MANAGEMENT COMPANY PTE LTD","801-67298",142188
1986865,40026,"WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALO","801-71657",153986
1986865,40248,"WESTERN ASSET MANAGEMENT COMPANY LTD","801-68224",143388
1986865,46594,"WESTERN ASSET MANAGEMENT COMPANY LIMITED","801-21068",110427
1986865,39907,"WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALO","801-71657",153986
1986865,40013,"WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALO","801-71657",153986
1986865,39870,"WESTERN ASSET MANAGEMENT COMPANY LIMITED","801-21068",110427
1986865,39913,"WESTERN ASSET MANAGEMENT COMPANY PTE LTD","801-67298",142188
1986865,44850,"WESTERN ASSET MANAGEMENT COMPANY LIMITED","801-21068",110427
1986865,40013,"WESTERN ASSET MANAGEMENT COMPANY PTE LTD","801-67298",142188
1986865,39949,"WESTERN ASSET MANAGEMENT COMPANY PTE LTD","801-67298",142188
1986865,39876,"WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALO","801-71657",153986
1986865,39870,"WESTERN ASSET MANAGEMENT COMPANY PTE LTD","801-67298",142188
1986865,40248,"WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALO","801-71657",153986
1986865,39907,"WESTERN ASSET MANAGEMENT COMPANY PTE LTD","801-67298",142188
1986865,39893,"WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALO","801-71657",153986
1986865,40019,"WESTERN ASSET MANAGEMENT COMPANY PTE LTD","801-67298",142188
