"FilingID","Initial/Amended","11.H(1)(a)","11.H(1)(b)","11.H(1)(c)","11.H(2)","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiated By","Relief Sought","Other Relief Sought","Filing Date","Filing Date Exact","Filing Date Explanation","Principal Product","Other Product","Court","Employing Firm","Allegations","Status","Appeal Details","Date Served","Date Served Exact","Date Served Explanation","Resolution Type","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions","Sanction Detail","Summary"
1921183,"AMENDED","","","Y","","Affiliates","1683135","","","","","N","NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES","Other","SEE DETAILS BELOW","11/08/2017","Y","","No Product","","U.S. DISTRICT COURT, SOUTHERN DISTRICT OF NEW YORK DOCKET NO.: 1:17-CV-08691.","","FOLLOWING AFFILIATE MUFG BANK'S CONVERSION OF ITS STATE BANKING LICENSES ISSUED BY THE NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES (""DFS"") TO FEDERAL BANKING LICENSES ISSUED BY THE OFFICE OF THE COMPTROLLER OF THE CURRENCY IN NOVEMBER 2017, DFS ISSUED AN ORDER ASSERTING CONTINUING REGULATORY AUTHORITY OVER THE BANK. MUFG BANK THUS FILED THE LAWSUIT SEEKING A DECLARATION THAT DFS DID NOT HAVE CONTINUING AUTHORITY OVER IT. IN RESPONSE, DFS FILED COUNTERCLAIMS AGAINST MUFG BANK UNDER BANKING AND RELATED LAWS.","Final","","","","","Settled","06/24/2019","Y","","Y","33000000","","","","","","","UNDER THE TERMS OF THE SETTLEMENT, MUFG BANK AND DFS RELEASED ALL OF THEIR CLAIMS AGAINST EACH OTHER, DFS AGREED NOT TO CHALLENGE THE VALIDITY OF THE OCC LICENSES, AND MUFG AGREED TO MAKE THE$33 MILLION SETTLEMENT PAYMENT.","NOTE THIS SETTLEMENT DOES NOT CONSTITUTE A REGULATORY ORDER OR INVOLVE A MONETARY PENALTY OR FINE.","ON JUNE 24, 2019, MUFG BANK REACHED A SETTLEMENT WITH DFS TO RESOLVE ITS CIVIL LITIGATION AGAINST THE DFSIN U.S. DISTRICT COURT, WHICH WAS ORIGINALLY FILED IN NOVEMBER 2017. DETAILS REGARDING MUFG BANK'S COMPLAINT, DFS'S COUNTERCLAIM, AND THE SETTLEMENT ARE INCLUDED ABOVE."
1921531,"AMENDED","","","","Y","Affiliates","1683586","","","","","N","UNITED STATES DISTRICT COURT NORTHERN DISTRICT, NORTHERN DISTRICT OF ILLINOIS","Money Damages (Private/Civil Complaint)","$1.3M FOR DAMAGES PLUS FEES.","02/25/2022","Y","","Debt - Asset Backed","REAL ESTATE DEBT INVESTMENTS","UNITED STATES DISTRICT COURT FOR THE NORTHERN DISTRICT OF ILLINOIS, CASE NO. 22-CV-01010","WINDOW ROCK CAPITAL PARTNERS, LLC","NEGLIGENT MISREPRESENTATION, BREACH OF FIDUCIARY DUTY, COMMON LAW FRAUD, VIOLATION OF ILLINOIS UNIFORM DECEPTIVE TRADE PRACTICES ACT, VIOLATION OF SECTION 20(A) OF THE EXCHANGE ACT, VIOLATION OF ILLINOIS SECURITIES LAW.","Pending","","08/11/2022","Y","","","","Y","","","","","","","","","","","","2/17/2025 UPATE: THE CLAIM UNDER THE ILLINOIS UNIFORM DECEPTIVE TRADE PRACTICES ACT IS DISMISSED.  THE PLAINTIFF WAS AN INVESTOR IN WINDOW ROCK RESIDENTIAL RECOVERY FUND, LP, MANAGED BY AN AFFILIATE OF THE ADVISORY AFFILIATE, AND ALLEGES THE DEFENDANTS, WHICH INCLUDE THE ADVISORY AFFILIATE, INDUCED ITS INVESTMENT IN THE FUND BY MAKING FALSE REPRESENTATIONS. PLAINTIFF ALSO ALLEGES THAT DEFENDANTS BREACHED FIDUCIARY DUTIES OWED TO INVESTORS AND MISSTATED THE FUND'S FINANCIAL CONDITION AND THE PERFORMANCE OF THE INVESTMENT ASSETS.  WINDOW ROCK RESIDENTIAL RECOVERY FUND LP HAS BEEN LIQUIDATED AND TERMINATED. THE FUND PERFORMED BELOW EXPECTATIONS AND RESULTED IN A PARTIAL LOSS TO INVESTORS. DEFENDANTS DENY PLAINTIFF'S ALLEGATIONS OF IMPROPRIETY.  DEFENDANTS NOTE THAT THIS LAWSUIT APPEARS TO BE RETALIATORY; IN A SEPARATE LAWSUIT THAT PRECEDES THIS LAWSUIT, AFFILIATES OF THE PLAINTIFFS AND DEFENDANTS APPEAR IN OPPOSITE ROLES (SEE MARICOPA COUNTY SUPERIOR COURT CV2014-009811)."
1921531,"AMENDED","","","","Y","Affiliates","1683587","","Y","","","N","SUPERIOR COURT OF THE STATE OF ARIZONA IN AND FOR THE COUNTY OF MARICOPA","Money Damages (Private/Civil Complaint)","$300,000","03/16/2020","Y","","Debt - Asset Backed","REAL ESTATE DEBT INVESTMENTS","SUPERIOR COURT OF THE STATE OF ARIZONA IN AND FOR THE COUNTY OF MARICOPA","WINDOW ROCK CAPITAL PARTNERS, LLC","MISREPRESENTATIONS, CONCEALMENT AND MISMANAGEMENT.","Final","","","Y","","Settled","09/27/2021","N","THE SETTLEMENT AMOUNT WAS $250,000. THE DEFENDANTS' COUNSEL PROVIDED AN ESTIMATED RANGE OF LEGAL FEES FOR PRETRIAL DISCOVERY AND TRIAL WORK OF $340,000 TO $380,000 ON 9/27/2021.","","","","","","","","","THE SETTLEMENT AMOUNT WAS $250,000. THE DEFENDANTS' COUNSEL PROVIDED AN ESTIMATED RANGE OF LEGAL FEES FOR PRETRIAL DISCOVERY AND TRIAL WORK OF $340,000 TO $380,000 ON 9/27/2021.","THE SETTLEMENT AMOUNT WAS $250,000. THE DEFENDANTS' COUNSEL PROVIDED AN ESTIMATED RANGE OF LEGAL FEES FOR PRETRIAL DISCOVERY AND TRIAL WORK OF $340,000 TO $380,000 ON 9/27/2021.","THE PLAINTIFF WAS AN INVESTOR IN WINDOW ROCK RESIDENTIAL RECOVERY FUND, LP, MANAGED BY AN AFFILIATE OF THE ADVISORY AFFILIATE, AND ALLEGES THE DEFENDANTS, WHICH INCLUDE THE ADVISORY AFFILIATE, INDUCED ITS INVESTMENT IN THE FUND BY MAKING FALSE REPRESENTATIONS.  PLAINTIFF ALSO ALLEGES THAT DEFENDANTS BREACHED FIDUCIARY DUTIES OWED TO INVESTORS AND MISTATED THE FUND'S FINANCIAL CONDITION AND THE PERFORMANCE OF THE INVESTMENT ASSETS.  WINDOW ROCK RESIDENTIAL RECOVERY FUND LP HAS BEEN LIQUIDATED AND TERMINATED.  THE FUND PERFORMED BELOW EXPECTATIONS AND RESULTED IN A PARTIAL LOSS TO INVESTORS.  DEFENDANTS DENY PLAINTIFF'S ALLEGATIONS OF IMPROPRIETY.  DEFENDANTS NOTE THAT THIS LAWSUIT APPEARS TO BE RETALIATORY; IN A SEPARATE LAWSUIT THAT PRECEDES THIS LAWSUIT, AFFILIATES OF THE PLAINTIFFS AND DEFENDANTS APPEAR IN OPPOSITE ROLES (SEE MARICOPY COUNTY SUPERIOR COURT CV2014-009811)."
1923854,"AMENDED","","","","Y","Affiliates","1685410","","","","","N","PLAINTIFF: DON RHEINHART","Money Damages (Private/Civil Complaint)","","03/02/2023","Y","","Other","IRA","CIRCUIT COURT OF THE NINTH JUDICIAL CIRCUIT KNOX COUNTY, ILLINOIS","NA","BREACH OF FIDUCIARY DUTY, NEGLIGENCE AGAINST TIMOTHY R. LOVING, BREACH OF FIDUCIARY DUTY AGAINST LOVING CAPITAL MANAGEMENT, LLC, NEGLIGENCE AGAINST LOVING CAPITAL MANAGEMENT LLC, BREACH OF FIDUCIARY DUTY AGAINST KURE ADVISORY, LLC, NEGLIGENCE AGAINST KURE ADVISORY LLC, BREACH OF FIDUCIARY DUTY AGAINST TRUADVICE LLC, NEGLIGENCE AGAINST TRUADVICE LLC,","Pending","","03/03/2023","N","FILED MARCH 3RD PER COURT DOCUMENT; COURT DOCUMENT PROVIDED TO CAAS MARCH 28TH, 2023","","","","","","","","","","","","","","","RHEINHART HIRED LOVING TO HELP MANAGE HIS IRA; MARCH 2020 HIS IRA VALUE WAS DROPPING SHARPLY AND LOVING DISCUSSED MOVING FROM TWO HIGH RISK FUNDS (PHNHX AND TRBRX) TO A STABLE ACCOUNT TO INSULATE FROM FURTHER MARKET FLUCTUATIONS. HE ALSO, ADVISED TO ROLLOVER FROM HIS CURRENT CUSTODIAN (T. ROWE PRICE TO TDA). ASSETS CONTINUED TO DECLINE. DURING A CALL TO INITIATE ROLLOVER THE REPRESENTATIVE (MCNAMARA, AN EMPLOYEE OF LOVINGS) NEVER REQUESTED TO LIQUIDATE ASSETS; MCNAMARA ONLY REQUESTED AN IRA-TO-IRA ROLLOVER WHICH WOULD HAVE TRANSFERRED ASSETS IN-KIND. BY THE TIME THE ROLLOVER WAS PROCESSED FROM T. ROWE TO TDA BETWEEN THE CALL ON MARCH 6TH, 2020 AND ALL FUNDS ACCOUNTED FOR AT TDA ON MARCH 30TH, 2020 THE ASSET VALUE DROPPED BY $228,542.26. LOVING EXPLAINED THE LOSS WAS DUE TO THE SHARP DROP IN THE MARKET AT THAT TIME; RHEINHART BELIEVED HIS ASSET WERE BEING LIQUIDATED AND SOLD ON MARCH 6TH AT TIME OF ROLLOVER REQUEST PER LOVING'S RECOMMENDATION."
1923854,"AMENDED","","","","Y","Affiliates","1685411","","","","","Y","PRIVATE PLAINTIFF","Money Damages (Private/Civil Complaint)","","03/10/2023","Y","","Other","INVESTMENT PORTFOLIO","FINRA CASE NO. 22-02935","CETERA ADVISORS LLC","SUMMARY OF CLAIM: CLAIMANTS BRING THIS CLAIM TO RECOVER LOSSES AND DAMAGES SUFFERED AT THE HANDS OF CETERA AND MCPHERSON. AS WILL BE SHOWN, THESE LOSSES WERE SUSTAINED BECAUSE RESPONDENTS MISHANDLED THE CLAIMANTS' ASSETS BY FAILING TO PROPERLY ALLOCATE AND DIVERSIFY CLAIMANTS' INVESTMENT PORTFOLIO. INSTEAD, RESPONDENTS FILLED CLAIMANTS' PORTFOLIO WITH UNSUITABLE SECURITIES, INCLUDING VARIOUS NONCONVENTIONAL INVESTMENTS (NCIS, ALSO KNOWN AS ""ALTERNATIVE"" PRODUCTS) SUCH AS UNLISTED, NONTRADED REAL ESTATE INVESTMENT TRUSTS (""REITS"") AND OTHER HIGH COMMISSION AND/OR COMPLEX PRODUCTS SUCH AS ANNUITIES AND INSURANCE-RELATED PRODUCTS THAT WERE INAPPROPRIATE. 2 THE FINANCIAL ADVISOR RECOMMENDED THE INVESTMENTS AND STRATEGY AS A MORE SECURE WAY OF INVESTING. THE NONCONVENTIONAL INVESTMENTS RECOMMENDED WERE HIGH RISK AND SPECULATIVE INVESTMENTS.","Final","","","","","Settled","01/07/2025","Y","","Y","187500","","","","","","","","RESPONDENTS (CETERA ADVISORS LLC AND DANIEL GEORGE MCPHERSON) SHALL CAUSE CLAIMANTS TO BE PAID ONE HUNDRED EIGHTY-SEVEN THOUSAND FIVE HUNDRED U.S. DOLLARS ($187,500.00) (THE ""SETTLEMENT PAYMENT""). THERE WAS NO PORTION LEVIED AGAINST CG ADVISORY SERVICES PERTAINING TO THIS MATTER.","RESPONDENTS HAVE DENIED, AND CONTINUE TO DENY, THE ALLEGATIONS MADE BY CLAIMANTS AND DENY, AND CONTINUE TO DENY, THAT THEY OR THEIR AGENTS ENGAGED IN ANY WRONGDOING WITH RESPECT TO THE MATTER OF THE CLAIMANTS' CLAIMS. THE PARTIES TO THIS AGREEMENT DESIRE TO FULLY AND FINALLY RESOLVE AND SETTLE ALL CLAIMS, CONTROVERSIES, DISPUTES ARISING OUT OF THEIR HISTORICAL RELATIONSHIP, AND/OR ANY CLAIMS WHICH COULD HAVE BEEN RAISED BY ANY PARTY, WHETHER OR NOT CURRENTLY KNOWN, AND TO AVOID AND ELIMINATE THE ADDITIONAL POTENTIAL COST, INCONVENIENCE AND EXPENSE ASSOCIATED WITH ANY LITIGATION."
1925365,"AMENDED","","","","","Affiliates","1686153","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1925365,"AMENDED","","Y","","","Affiliates","1686154","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1926112,"AMENDED","","","","Y","Firm and Affiliates","1686473","","","","","Y","DAVID EASTWOOD","Money Damages (Private/Civil Complaint)","ATTORNEYS FEES","03/13/2023","Y","","Annuity(ies) - Fixed","","STATE OF TEXAS, HARRIS COUNTRY DISTRICT COURT","OAK HARVEST INSURANCE SERVICES, LLC","INSURNACE-ONLY CLIENT ALLEGES FRAUD REGARDING THE SALE OF A $500,000 ANNUITY ISSUED BY WESTERN BANKERS LIFE INSURANCE AND $2,000.000 IN AN ANNUITY ISSUED BY COLORADO BANKERS LIFE INSURANCE.","Pending","","11/30/2023","N","WESTERN BANKERS LIFE INSURANCE AND COLORADO BANKERS LIFE INSURANCE COMPANIES ARE IN REHABILITATION AND SCHEDULED FOR LIQUIDATION ON NOVEMBER 30, 2024. CURRENTLY BOTH POLICIES ARE PAYING ACCORDING TO THEIR SCHEDULED AMOUNTS. IF LOSSES ARE REALIZED BY THE CLIENT, A TRAIL WOULD NOT BE EXPECTED UNTIL MARCH 2025, PENDING ANY CHANGES.","","","","","","","","","","","","","","","TROY SHARPE AND OAK HARVEST INSURANCE SERVICES, LLC HAS PENDING LITIGATION ALLEGING FRAUD CONCERNING THE SALE OF TWO MULTI-YEAR GUARANTEED ANNUITIES THAT WERE BROKERED FOR A SINGLE INSURANCE CLIENT. THE LAWSUIT REQUESTS $2.5 MILLION IN DAMAGES IN RESTITUTION. THE INSURANCE CLIENT HAS NOT ACCRUED ANY LOSSES AS THE ANNUITIES HAVE CONTINUED TO PAY THEIR CONTRACTED AMOUNTS."
1926219,"AMENDED","","","","Y","Affiliates","8291191","","","","","Y","UNITED STATES OF AMERICA","Civil Penalty(ies)/Fine(s)","","11/08/2018","Y","","Other","RESIDENTIAL MORTGAGE-BACKED SECURITIES","UNITED STATES DISTRICT COURT, EASTERN DISTRICT OF NEW YORK; 18-CV-6369","","IN 2018, THE DOJ FILED A CIVIL COMPLAINT IN THE DISTRICT COURT FOR THE EASTERN DISTRICT OF NEW YORK. THE COMPLAINT SEEKSUNSPECIFIED CIVIL MONETARY PENALTIES UNDER THE FINANCIAL INSTITUTIONS REFORM, RECOVERY AND ENFORCEMENT ACT OF 1989 RELATED TOUBS'S ISSUANCE, UNDERWRITING AND SALE OF 40 RMBS TRANSACTIONS IN 2006 AND 2007.","Final","","","","","Settled","08/18/2023","Y","","Y","1435000000","","","","","","","","THE PARTIES MUTUALLY AGREED TO SETTLE THE MATTER PER THE EXECUTED ""AGREEMENT FOR SETTLEMENT AND RELEASE.""","THE PARTIES MUTUALLY AGREED TO SETTLE THE MATTER PER THE EXECUTED ""AGREEMENT FOR SETTLEMENT AND RELEASE."""
1926219,"AMENDED","","","","Y","Firm and Affiliates","1686507","","","","","N","UNITED STATES DISTRICT COURT, SOUTHERN DISTRICT OF NEW YORK","Injunction","RESTITUTION AND DECLATORY RELIEF IMPOSITIONED OF A CONSTRUCTIVE TRUST APPOINTMENT OF INDEPENDENT FIDUCIARY.AWARD OF COSTS AND ATTORNEYS' FEES.","11/14/2008","Y","","Other","RETIREMENT PLANS","UNITED STATES DISTRICT COURT. SOUTHERN DISTRICT OF NEW YORK. 08-CV-6996","UBS FINANCIAL SERVICES INC","THE COMPLAINT IS A PUTATIVE CLASS ACTION BROUGHT ON BEHALF OF PARTICIPANTS IN THE UBS SAVINGS AND INVESTMENT PLAN AND THE UBS FINANCIAL SERVICES 401(K) PLUS PLAN. IN SUBSTANCE, THE COMPLAINT ALLEGES THAT DURING THE PERIOD BETWEEN MARCH 13, 2007 AND OCTOBER 16, 2008, UBS AG, UBS AMERICAS, INC., UBS FINANCIAL SERVICES, AND SEVERAL COMMITTEES AND CURRENT AND FORMER UBS EMPLOYEES, BREACHED FIDUCIARY DUTIES UNDER ERISA BY INCLUDING THE UBS STOCK FUND AS AN INVESTMENT OPTION UNDER THESE RETIREMENT PLANS WHEN IT WAS NO LONGER PRUDENT TO DO SO.","Pending","","11/14/2008","Y","","","","","","","","","","","","","","","","THIS IS AN ERISA ""STOCK DROP"" ACTION THAT IS ALMOST IDENTICAL TO OTHER RECENT ERISA ACTIONS ALLEGING BREACHES OF DUTY WHERE FINANCIAL INSTITUTIONS CONTINUED TO OFFER THEIR OWN STOCK AS A RETIREMENT PLAN INVESTMENT CHOICE DURING THE FINANCIAL CRISIS. I WAS NAMED AS A DEFENDANT IN MY CAPACITY AS A CONTROL PERSON.  THE DEFENDANTS BELIEVE THIS ACTION IS WITHOUT MERIT AND ARE DEFENDING IT VIGOROUSLY..****THIS IS A CONSUMER INTIATED BASED COMPLAINT AND DUE TO CLERICAL ERROR, DRP WAS FILED ERRONEOUSLY****"
